"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y","testid"
"1",0.616313166497677,0.450635895346596,0.52961640716,0.773013984381153,0.670785040344201,0.522197334085503,0.147140405042063,0.451337825498925,0.251335905790089,0.650525980803152,0.137589301821196,0
"2",0.465436906212881,0.50016281697476,0.19579177438833,0.435531773315331,0.739204417686698,0.427750125292575,0.519521394196913,0.352095205600208,0.290361339318574,0.624179056831191,0.211251354190321,1
"3",0.530049410953054,0.948705453679792,0.495521577037144,0.273842787636647,0.506684156424709,0.905335323351266,0.658848316669563,0.775417261815826,0.85443703689245,0.15895076552061,0.444160139801941,0
"4",0.096386220627477,0.314514138662672,0.338838931755251,0.098293675720624,0.297560656378746,0.195806586803129,0.613520086979684,0.690135006902542,0.104125390353755,0.203822616936117,0.120265122668618,0
"5",0.525042113443929,0.707481511708141,0.0552684668392739,0.307502281771323,0.995098109503852,0.0321448308715961,0.630462912779613,0.570013709121181,0.145581823861024,0.401994346392958,0.0961112755544557,0
"6",0.897902724894893,0.107456055647223,0.703126579488583,0.947180981810253,0.628718240485437,0.22816794287835,0.233152961115329,0.739991944282415,0.883340702782513,0.52331829827506,0.312509466370029,0
"7",0.155297109916576,0.951425088122348,0.232026008026012,0.864955782343726,0.432099789722072,0.298354563985407,0.252576696619937,0.704901803383057,0.729957348373266,0.754219885886064,0.48787201791909,0
"8",0.721716208265776,0.0955008345608385,0.57099553041666,0.625870049400946,0.243546677330892,0.35819284491034,0.931290375455922,0.121702266454679,0.238398756627152,0.578098054968586,0.249618265846418,0
"9",0.110699530594352,0.137433040217245,0.0322474683210311,0.817387313243959,0.670354087871857,0.566719763064486,0.570935912716413,0.787277305058288,0.184064598405011,0.870734550847621,0.18708136624296,0
"10",0.98899474501555,0.208353851165942,0.161212351425364,0.348663796596881,0.451025287990946,0.946424582576201,0.269043014609389,0.0910726071842073,0.875768872269794,0.010666846465985,0.131898611179852,0
"11",0.605159899444518,0.763484693664059,0.00987631623479079,0.264405259727097,0.339830897615732,0.326248626165075,0.822279291085234,0.289862247049521,0.647523406974765,0.191517289931955,0.332203471436107,0
"12",0.527703082179992,0.282596373611114,0.681777741169529,0.792335497299287,0.987186091627981,0.00208494705903384,0.116022599790879,0.299945651911776,0.623875870690859,0.329755336167133,0.0944339839874488,0
"13",0.715370901087377,0.416837870681529,0.0479156865344567,0.580719035910617,0.769495831268988,0.425070518632614,0.36412681942202,0.74633459811844,0.534531240850275,0.597925764104828,0.257852528541212,0
"14",0.828893209240843,0.445310224763243,0.925339471488972,0.707345332096061,0.428247846977259,0.533399025525063,0.847030653230747,0.0951405254623269,0.528876922524989,0.143113710553029,0.24873171629193,1
"15",0.126421758090869,0.926889253089901,0.551872851617557,0.790336638022414,0.492954731454633,0.257084981778581,0.809005703751121,0.915429845410981,0.265080533129567,0.148678735134936,0.292700982761578,0
"16",0.588742900114889,0.328680816093916,0.415378070678791,0.995942931984976,0.478873425680733,0.205288708106364,0.599764281715692,0.702084816002918,0.105973861551465,0.746106643956226,0.272089479188492,0
"17",0.0739012744571513,0.147099279508744,0.949139016761633,0.565102924829863,0.681591877175351,0.939665837453406,0.378554502515366,0.75627601371558,0.319557920051904,0.19045740356241,0.269271680799872,0
"18",0.286791103159457,0.419221257457625,0.722671403970142,0.581882747481712,0.926341525548022,0.339684320142797,0.00839945661536798,0.110118672294478,0.0293977704087635,0.454287066459076,0.119164067061967,0
"19",0.582035038228757,0.710788627655521,0.835512136686508,0.472439860949694,0.609088899319847,0.912758315506734,0.405592060644768,0.00760283924384524,0.318657759687112,0.477452330486559,0.167819609605678,0
"20",0.632417159779341,0.591974020750695,0.268279397207813,0.654894745397457,0.0684982980788805,0.753048996083681,0.984574334153639,0.629733801154806,0.76638464587477,0.255577355772119,0.593270056376188,1
"21",0.684938985058515,0.0849613479705732,0.376623351738184,0.967414489314635,0.437716488753801,0.28576327747995,0.438281196991644,0.231165826942929,0.949255251170389,0.414824120396917,0.435427238529063,1
"22",0.937410678675798,0.0973419537353313,0.770670916501316,0.0996462011686691,0.84897606655509,0.904048106646403,0.794833018315531,0.067243426603595,0.707410350408618,0.924182392504724,0.145002946172534,1
"23",0.664235354904733,0.966091098110941,0.627414428510676,0.284468574779502,0.309056959121991,0.412732924792954,0.993123325190399,0.593116556219902,0.306568444691607,0.635634791578193,0.358354084170953,1
"24",0.952741558369758,0.558542637620209,0.432945864361312,0.622580658938975,0.456213718487049,0.667620962978767,0.880133869419844,0.361688048787214,0.186541671116356,0.995049205938076,0.414835276089461,0
"25",0.22632554208362,0.440474104829436,0.978684180451684,0.0652405513857189,0.706410284242699,0.0442118001679435,0.549546041129177,0.70334870000114,0.332304888534129,0.212918561787493,0.199901886392586,1
"26",0.288264682131412,0.841655582404317,0.33795625548722,0.366787607189425,0.338514688342127,0.983512009200529,0.529225048558,0.174013376332342,0.806074570113944,0.317643392707327,0.147450285698107,0
"27",0.535294223955923,0.318148902180407,0.278212461485915,0.441061929729601,0.731207445049922,0.826980909142299,0.550962793996646,0.272086333491503,0.0952279582618378,0.558518032355009,0.0896906577207719,1
"28",0.392257663607456,0.0141061551660022,0.0927311726907542,0.760064804868861,0.54390566906468,0.84529821011488,0.0185245733570101,0.13332763980637,0.588240211630158,0.97884388002663,0.232771628244877,0
"29",0.0311933064624905,0.259332630208857,0.809856447736707,0.835912871026671,0.517362278424274,0.370178953837813,0.562389850567065,0.0556224259856807,0.446769858086281,0.477246189896055,0.146994440127709,0
"30",0.503385992100845,0.364643461964559,0.868785160342478,0.888544482966347,0.118248712170102,0.76747277654205,0.831898210097095,0.162659174183956,0.254662961424195,0.0745886100887698,0.23984988431147,0
"31",0.0854974323922981,0.254010907924479,0.212365712385802,0.922832531519567,0.255784025412937,0.781021761337308,0.447767351884659,0.221297581633457,0.431732573955127,0.422044215848818,0.15771579447044,0
"32",0.765381468821787,0.88827983618335,0.994498599168872,0.934496479463,0.377984746004177,0.240228771196263,0.250247734594552,0.100483396963297,0.271056493443106,0.544537646617512,0.150454869285084,1
"33",0.961826805524607,0.0362339071673854,0.295457147402689,0.362209343957351,0.60768366267981,0.332249619585877,0.0249817076355258,0.674703805450417,0.762417889618705,0.62765005776146,0.26368467330074,0
"34",0.567900864595526,0.312948302670597,0.378539201875294,0.260174148952328,0.95991703092835,0.556395350831892,0.314164628014148,0.422090612369153,0.876832389732818,0.128141925908798,0.436284602667008,0
"35",0.869286316231465,0.798945050235854,0.134400984542808,0.192212925854308,0.511309124651952,0.573475811102899,0.0016485483616986,0.0897117347958099,0.691012447065061,0.284380058522513,0.163839964120352,0
"36",0.479351566528279,0.62230350144256,0.471574044568,0.39503206922854,0.695553285302807,0.953777743719345,0.115873695816228,0.921718111129337,0.299013075162917,0.636017067674283,0.310755424661552,0
"37",0.0418049993821037,0.841142856136329,0.177078767953684,0.61517415242657,0.886905310690533,0.792718177740083,0.936095353596426,0.827566625719509,0.181265472722192,0.800405211856024,0.389523988355564,0
"38",0.301433178908948,0.172716891873282,0.233260709563892,0.651105568221346,0.403395081420556,0.0282130491112931,0.937660852768636,0.0241357395373437,0.0453726344030236,0.0118399015176812,0.0816193345418445,1
"39",0.57406002702536,0.490833949875568,0.20691209679471,0.309488770464573,0.84206791065406,0.591369070423747,0.799968428801533,0.419598328532131,0.127570891244914,0.949920640133544,0.322271706694141,0
"40",0.655771439806398,0.086238983520179,0.789626924323073,0.542028625790839,0.320988060311983,0.938925076311822,0.565707474887907,0.721439593835747,0.760598633157407,0.0458119475496536,0.418953232739524,0
"41",0.49842748730961,0.014214999673877,0.325703899661613,0.491141794962616,0.848644307706737,0.388242761945875,0.136976855270241,0.052389175680412,0.664117919568299,0.491381449550825,0.258890661544296,0
"42",0.347132207464507,0.604571266455008,0.446001265332386,0.836953130343947,0.39913775685553,0.370918563444061,0.876896412911656,0.288018630254641,0.283280234879486,0.536707596206617,0.4855562925261,0
