"","x1","x2","x3","x4","x5","y","testid"
"1",0.0592687707394361,0.951673259260133,0.429248869186267,0.350600232370198,0.902526360703632,0.521157722040999,0
"2",0.931858346331865,0.367483993526548,0.712454230291769,0.904115499230102,0.245572532294318,-1.81942634826665,0
"3",0.897865498671308,0.800717828096822,0.649471051990986,0.310034544672817,0.167175117181614,1.63936809321597,0
"4",0.499337051063776,0.660175672266632,0.729975644499063,0.570993257686496,0.283626129152253,1.29304027753627,0
"5",0.622014150954783,0.000650932546705008,0.0474511997308582,0.237375985598192,0.49425741750747,-1.54947108320183,0
"6",0.0622322887647897,0.167076135752723,0.161676109302789,0.10901250038296,0.354980379808694,0.490559571444306,0
"7",0.152267002733424,0.488827915862203,0.63716349657625,0.853838924318552,0.611060885246843,2.87337007856958,0
"8",0.740967634366825,0.402721321210265,0.592043838696554,0.186021789675578,0.935142791364342,4.40844562499052,0
"9",0.799479523906484,0.438291131285951,0.548405488952994,0.540622062981129,0.274678600719199,-0.349715097038718,0
"10",0.107401855988428,0.0369875167962164,0.0914327423088253,0.496346159605309,0.339995594229549,-1.01499448899376,0
"11",0.826435636729002,0.772179306484759,0.490973797859624,0.430096157360822,0.0959932520054281,-0.819238624123348,0
"12",0.358317498117685,0.49529862543568,0.529620688641444,0.315467388136312,0.763107789913192,-0.317020549695536,1
"13",0.386289486894384,0.345477272523567,0.572089651599526,0.0957983848638833,0.851174633251503,-0.766874546168562,0
"14",0.434086786350235,0.118277525063604,0.807305044960231,0.762655664933845,0.299536617007107,1.16512200514841,0
"15",0.881308230338618,0.060529348673299,0.0256897672079504,0.061474351445213,0.129808076424524,-0.0659818162898149,0
"16",0.899849739391357,0.350154445506632,0.131748904241249,0.920465090544894,0.230161384446546,-0.72998580482617,0
"17",0.149174265097827,0.259117947425693,0.72229037550278,0.857218467863277,0.594173322664574,1.93834704513789,0
"18",0.0750992214307189,0.0816413429565728,0.583736744476482,0.386601717909798,0.151223910739645,0.135310539248603,1
"19",0.247385904658586,0.905646178871393,0.0629312011878937,0.0947003024630249,0.72083214414306,-2.24778981690088,1
"20",0.444542340468615,0.388427222613245,0.480969531461596,0.995508292224258,0.451010731048882,0.971914202377522,0
"21",0.214225524570793,0.817870425758883,0.260336517589167,0.0106389119755477,0.477261432446539,2.31188201541687,0
"22",0.769598255632445,0.365342464530841,0.674960543867201,0.744950072374195,0.726387502159923,-2.35455828035425,0
"23",0.8850305180531,0.65675801737234,0.696897351415828,0.31746249855496,0.652265098877251,6.21601982943764,0
"24",0.547446180833504,0.591285994276404,0.049914097879082,0.275719520170242,0.393739945488051,0.371093745680375,0
"25",0.484352736501023,0.311437729978934,0.755048767430708,0.147121181013063,0.778766481205821,0.479439565474694,1
"26",0.778916229959577,0.986407441785559,0.747102696681395,0.678839824628085,0.797591350274161,0.160700205177374,0
"27",0.676105054793879,0.744587724795565,0.709843670716509,0.71788176917471,0.410476368619129,-0.0128961434278669,1
"28",0.450828307308257,0.373694686451927,0.968594522215426,0.474433080526069,0.215803377563134,-0.671605350868782,1
"29",0.0435719289816916,0.782176615437493,0.182463047793135,0.154765673680231,0.680893489858136,-2.30881639373611,1
"30",0.0995336254127324,0.758154383162037,0.819889096543193,0.599673900287598,0.202325436519459,-0.917281322741579,0
"31",0.436236888170242,0.0193378415424377,0.991002738010138,0.435057633789256,0.93058419181034,-2.17686661565604,1
"32",0.20442458242178,0.471510374220088,0.193703279597685,0.38994165789336,0.754840749083087,0.0263055026930137,0
"33",0.570112357847393,0.119593197479844,0.444043655181304,0.330528284190223,0.0142807923257351,-0.00456684957432704,0
"34",0.736802644329146,0.171592869795859,0.866476523922756,0.356434526154771,0.860079656820744,-0.892095283187816,0
"35",0.842888145474717,0.113740691449493,0.024798858910799,0.431100421817973,0.0612579404842108,-1.68443414982965,0
"36",0.894456185167655,0.690424909582362,0.914714776678011,0.815896393498406,0.83666719449684,-4.96444045168403,0
"37",0.0348050219472498,0.413219446549192,0.736451122676954,0.669961303472519,0.994910408509895,3.36764129476874,0
"38",0.373057822464034,0.0437088350299746,0.853599641472101,0.169596101157367,0.882927973987535,1.88441862246415,0
"39",0.490983969997615,0.0151816704310477,0.722568942699581,0.520685734925792,0.274241346865892,1.38713984196446,0
"40",0.238715656567365,0.984163783956319,0.999239265918732,0.585533449891955,0.398115232586861,-1.96197790235389,0
"41",0.0980494634713978,0.4209233825095,0.760894573759288,0.132944428361952,0.19239791110158,1.70826824269074,0
"42",0.795850969385356,0.56272192299366,0.250432923668995,0.123547937953845,0.112161069875583,-0.650017041287119,0
"43",0.235386435640976,0.060410414589569,0.57448732573539,0.909132259432226,0.652013894636184,0.157385472748587,0
"44",0.848663824610412,0.452138920081779,0.0632412815466523,0.488768720766529,0.140883549349383,-0.984557193788121,0
"45",0.998270033858716,0.773804016178474,0.0887716670986265,0.440672606695443,0.501622390933335,-2.24391921578247,1
"46",0.765989730134606,0.258112404961139,0.335328578483313,0.149204583605751,0.341913498472422,-1.81969340449434,0
"47",0.185590771958232,0.695291137788445,0.173534175381064,0.91001311247237,0.652582260314375,1.31840474128258,1
"48",0.764897139277309,0.808218292426318,0.264030505670235,0.607964306836948,0.376796503318474,-0.413982210309774,0
"49",0.942804075311869,0.763765173498541,0.0825141123495996,0.366435789037496,0.803644052473828,-0.475556713658151,1
"50",0.511631953762844,0.611155392369255,0.95330499834381,0.735119400313124,0.557224405230954,-5.67726503120291,1
"51",0.107227400876582,0.356697326991707,0.101071268087253,0.562532771844417,0.760284141404554,-1.16327227420276,0
"52",0.814508854411542,0.0979463930707425,0.105371858924627,0.496633659815416,0.82283087586984,-2.81673517094056,1
"53",0.709043909562752,0.773597065825015,0.986123678507283,0.862955861957744,0.445363545324653,3.70293039324552,1
"54",0.627698394004256,0.629747117869556,0.263703001663089,0.70810507866554,0.859158103354275,-0.341939726950973,1
