"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y","testid"
"1",0.422661595801047,0.663265818672123,0.12938524110808,0.932915852160347,0.104504348925275,0.39696927460588,0.0355059868769572,0.565982156154094,0.764028209842118,0.193770627100274,-0.669295532875749,0
"2",0.0335808066723358,0.567974568378459,0.172688425657894,0.597576130986774,0.593388800404769,0.137538510332359,0.540797686227127,0.724037554252517,0.163264244166956,0.631244876013886,-0.434719305960122,0
"3",0.713260635087966,0.979484201640706,0.852499495147351,0.917782217444759,0.875362117855435,0.448966573072202,0.35692081394441,0.515723106637008,0.0412728052226566,0.285391025734675,-0.945265131666188,0
"4",0.24476761685168,0.964542791574214,0.440090994791745,0.295109099605759,0.976422723339821,0.00246054882517044,0.232664314636267,0.420136116309452,0.759894051317666,0.826349837851282,-0.832680509654778,0
"5",0.163035883638502,0.0148229216040523,0.119605717166337,0.975368413662543,0.409082945826081,0.286122342228437,0.709681239777063,0.455653763804469,0.692694241031492,0.0318929689706199,0.466412747636462,0
"6",0.302278683097825,0.225740618623616,0.392253998713728,0.353280363132203,0.539852481570234,0.135356633845347,0.470198742771738,0.928693686042914,0.0703590337725155,0.0303630532777725,-0.206408950392643,0
"7",0.0159156909903268,0.242714631687908,0.904198372425524,0.958198458865466,0.165259176273912,0.0377122339246902,0.802881311915333,0.19704216819762,0.0215692707188106,0.32645397841007,-0.584102052435842,0
"8",0.522667733612845,0.207004299999378,0.932221462362044,0.047621597864936,0.110736938457372,0.46342631038436,0.439235728743803,0.766954691198778,0.749842671463104,0.820629743304473,-1.15574836361068,1
"9",0.487866414304557,0.613082698497238,0.229754089320426,0.894080970394175,0.686710464048764,0.516344424627813,0.180843660538085,0.638026983866604,0.824247589545478,0.483627615247108,0.632843687751115,0
"10",0.709873152009055,0.918666860746623,0.346086986400807,0.976298685422753,0.223741986227467,0.571952969038882,0.175460328915028,0.856528880551226,0.42324076864063,0.239587906925352,0.0559064640042068,0
"11",0.986609210506454,0.156232098188384,0.712226583760392,0.998026222881027,0.146479690073722,0.00931931814507818,0.530177774414165,0.344616667366335,0.0238631438252,0.957292322578438,0.310158878545743,0
"12",0.836143243994094,0.179536681710668,0.699300358947064,0.297333154521798,0.964995532207865,0.839612102386847,0.114711834712688,0.772657595801255,0.438175724479078,0.546023924176232,0.0354416168216328,0
"13",0.137807919575894,0.807951050735665,0.555573901862822,0.908358098079223,0.119826387196493,0.9259820512464,0.492569613014557,0.773092013369836,0.18203496202376,0.698833605740404,0.343691716683523,1
"14",0.262591448064536,0.224951475327474,0.74131025122681,0.658313253331194,0.1846226684534,0.711774067937369,0.83371873468511,0.0723142583116779,0.725117622778919,0.0195391380011538,-0.443897158069023,0
"15",0.627944645702298,0.516742661527812,0.948082166276306,0.713745839146439,0.899461274305138,0.719979181738567,0.496348178703918,0.173748042000384,0.353095115001333,0.403343391231757,-0.0289511679116976,1
"16",0.165878406440548,0.931754389217129,0.224050712850096,0.910554486157137,0.234989655924776,0.578135318329097,0.894933816113005,0.528133375148354,0.808797542177098,0.146872986436914,-0.37677987319342,0
"17",0.205327344053408,0.973819618009615,0.183914023644426,0.396902715564289,0.723311574102983,0.533987149347331,0.609895132499723,0.270946133131297,0.191417133781232,0.0400782607704492,0.0921557468275995,0
"18",0.333810246100616,0.555519433482832,0.5383051396009,0.412763381453735,0.727972716056386,0.451330108970465,0.539992951586433,0.124949347370805,0.396491669073525,0.112453781480723,0.221502935951337,1
"19",0.769068558455691,0.314543416090732,0.139118021400328,0.357567060023008,0.159835825747539,0.796713290339182,0.793657634501111,0.777345393373906,0.316976418419529,0.103621896975019,0.731223992561132,1
"20",0.922978619364273,0.876483500078785,0.014023937468518,0.373277302586324,0.934826132918457,0.207357032572369,0.976974837047705,0.513622743582333,0.425896528328001,0.36132785982467,1.12325947794171,1
"21",0.508596155987025,0.103833763530578,0.57692031289896,0.84520684560321,0.807126496358472,0.633532532342193,0.35373008056609,0.826162562764205,0.512692945541688,0.241902122109799,1.03879253159636,0
"22",0.932587843556621,0.108103724813249,0.801263582120911,0.31507677277124,0.651060288641168,0.0344178095279145,0.130201922192867,0.766549172797415,0.505731780955992,0.823532920112373,0.0194282500712423,0
