"","x1","x2","x3","x4","x5","y","testid"
"1",0.565623608011134,0.635308376347323,0.233481382649885,0.26752314113688,0.281268181760064,-0.150659535910471,1
"2",0.780683614720725,0.071044063345345,0.745495052945754,0.963053041867393,0.370106631666673,-0.150138773061942,1
"3",0.0354440526513675,0.0275578379282119,0.756583263104394,0.539264434584496,0.427731135708424,-0.150409929880785,0
"4",0.392433254262089,0.752253346779872,0.684752251502369,0.693131505080805,0.208481020978028,-0.136020914796738,1
"5",0.6903047586966,0.461112245316065,0.753505332452662,0.325179163953962,0.353852058123532,-0.138385377862273,1
"6",0.0135505819504745,0.944099908848822,0.641267457344699,0.475173608628035,0.0608760974471359,-0.150070804831847,1
"7",0.755161522708229,0.816076769678478,0.997331250420798,0.00481790085788547,0.573660506771192,0.104316083844935,1
"8",0.852024346789864,0.513982106418746,0.310266523653599,0.127742165298465,0.713858232033205,-0.14798762142039,0
"9",0.922098013147078,0.820050919134732,0.935347475994781,0.848600985531877,0.10184361870518,-0.0614172396079608,0
"10",0.661304311753445,0.170943255750296,0.734549502630374,0.655628459600799,0.94268513732336,-0.0722658313982638,0
"11",0.0182529619182406,0.149989178733584,0.910190937087745,0.117630485104855,0.0849005794199958,-0.150987106410407,0
"12",0.421052858034049,0.782995954681503,0.807287508588245,0.68442196629018,0.341036258666998,-0.0668004490418709,0
"13",0.0610946435078042,0.895883048525363,0.798578332389691,0.288777038075725,0.59485764740951,-0.0570654896456912,1
"14",0.540462660750494,0.583969864351407,0.281288248838981,0.886872429420431,0.592840607967622,-0.149257489260827,0
"15",0.368366462476937,0.0423055344951726,0.933240598842099,0.645167469547359,0.312190159247632,-0.150259808227323,1
"16",0.981407433811227,0.317527645035452,0.18942239459919,0.451411704936602,0.818031141451802,-0.150531552937973,0
"17",0.0498343757009012,0.860301018050313,0.948260423660882,0.0996355187862033,0.330397689343106,-0.132279549467305,1
"18",0.61649886913032,0.0819129561635823,0.351583253683041,0.118519172130925,0.616205155263198,-0.150481815603381,1
"19",0.0897241816062045,0.0702036884720743,0.979137215968635,0.118097966571103,0.91858913068817,-0.143774366926052,1
"20",0.0568363963280882,0.601960491757082,0.697435838194793,0.0227606662008596,0.277223714480046,-0.148772615618294,0
"21",0.688074627815294,0.722560297465699,0.00921608549454892,0.0515143840275228,0.169871610944421,-0.151022377460573,0
"22",0.384805167068351,0.537805324183689,0.515032904674486,0.292436700965075,0.849373176717351,-0.105109666327932,0
"23",0.902278991843221,0.621346884930359,0.318832483880103,0.930240942953953,0.720531892677783,-0.141838832802293,1
"24",0.362864497895592,0.0808348323060536,0.559195543906566,0.83323293375178,0.854763372569246,-0.146902749104703,1
"25",0.030920133092383,0.377053071565471,0.930619146060242,0.52648878097907,0.84321612874513,-0.0600830422574276,0
"26",0.160113818182813,0.186385048494174,0.880569809530144,0.706733342647934,0.392688260595203,-0.148492768302882,0
"27",0.687520951257277,0.628112189649401,0.0444719413904513,0.506241231702157,0.58704486297704,-0.150275121636008,0
"28",0.424249935223168,0.506381780326074,0.0386458013476071,0.200437404258056,0.567444031034254,-0.150735189052599,0
"29",0.669615308146525,0.223911283439428,0.895035557040856,0.197328301663572,0.312675399252087,-0.14954068316515,1
"30",0.743547325163929,0.986898717157287,0.953957813135216,0.602664822172572,0.893168013229502,14.3629210121232,0
"31",0.976259484899122,0.580263646003236,0.19466487328515,0.102271793588047,0.433485239092572,-0.150929936876222,0
"32",0.917809651863538,0.804423792200903,0.502446780018254,0.616519003737015,0.0272589177118796,-0.149541284667879,1
"33",0.231334167891741,0.460135147342813,0.395573964581889,0.862027217843039,0.463636970976033,-0.150364031085255,0
"34",0.226719430019428,0.112614836767187,0.788835393348912,0.997966645302756,0.595713027471669,-0.14882607441236,0
"35",0.993099855647104,0.051987532087716,0.229410484742512,0.554583058696751,0.785382855708987,-0.15091018317169,0
"36",0.940786238942045,0.484971783614325,0.942887942650865,0.0478991583424338,0.166652037094877,-0.148155952254216,0
"37",0.123339314024208,0.952505353368668,0.763868032315868,0.303355584683537,0.78699888889801,0.122562790871146,0
"38",0.679840306611855,0.492277706577006,0.973657421897378,0.921954388571425,0.733996341667536,0.495931015789268,1
"39",0.213251581569908,0.224959401201565,0.483763728572775,0.212279162053636,0.544045737984026,-0.148568578025638,0
"40",0.640435575709176,0.570974212771772,0.146657868268283,0.102719241002676,0.264359870670214,-0.150928557403065,0
"41",0.437423243783502,0.414080135744931,0.909538355584211,0.0433673662951611,0.206852745353248,-0.149908576997416,0
"42",0.0738013864117201,0.148725129034983,0.730621990933806,0.520008263441931,0.292837996105172,-0.150443935807988,0
"43",0.524309847439171,0.561017465530632,0.589324025570039,0.452509630446539,0.543876855755352,-0.100309325872207,1
"44",0.397833899146658,0.728067836654625,0.321472939126255,0.807813304165824,0.393304126089821,-0.149365002450621,0
"45",0.17398678263798,0.668831987141728,0.458260760088525,0.435253683126778,0.791072057697061,-0.112130518396183,0
"46",0.35645626746242,0.718302518937187,0.856264190755273,0.449184538222106,0.715073889091308,0.340223365012656,0
"47",0.0381871616989854,0.957836302510194,0.89793547734115,0.735745231026785,0.623720423637215,0.473638508755525,0
"48",0.52811628269128,0.245666569701622,0.450245087902279,0.954308928489255,0.0583884041828089,-0.15101766893966,0
"49",0.502982706468963,0.821471434360293,0.61096792765236,0.150660938226213,0.0706227401017569,-0.149836092339045,0
"50",0.406261901640197,0.130025706845403,0.10087927946335,0.902516208505421,0.684199446922827,-0.151013100878052,0
"51",0.428502342530779,0.550620139844927,0.136715095012989,0.433744489898694,0.521006897601699,-0.150108149864547,0
"52",0.209612689889457,0.906302923546457,0.932538457367191,0.938965360210408,0.962291440568892,10.1550575408603,0
"53",0.0997640763628551,0.431048295245831,0.475352908483438,0.439514392717283,0.62838270382864,-0.13924897852197,0
"54",0.120889232092749,0.721822778846428,0.407168423575364,0.255896856877014,0.0420866671996452,-0.150900009676781,1
"55",0.972593674661564,0.720463253980232,0.489939399984856,0.100528199720242,0.943807558455339,-0.0762562508445989,0
"56",0.836866480758645,0.690479781734523,0.254443908659173,0.0166271994467947,0.774140957196852,-0.146859068727361,0
"57",0.952720297857911,0.152546673016341,0.286866500528749,0.469411536887376,0.762523761453797,-0.150642459545738,0
"58",0.478727995018936,0.0509176694587566,0.867179253661885,0.0717048813689905,0.510062104381162,-0.150124241056863,0
