"","x1","x2","x3","x4","x5","y","testid"
"1",0.278339687207185,0.0374517350205853,0.849376126210662,0.784934259175763,0.415682233477798,0.553225085549512,1
"2",0.308184646106977,0.291901517263187,0.110206103160673,0.251907021326087,0.00803129294103484,0.342221887197482,0
"3",0.755369373975462,0.665902811583962,0.993622828997165,0.28986573385613,0.908555662526036,0.566634228670125,0
"4",0.674911821220719,0.846218568986654,0.164714082377947,0.32752613234252,0.471857142862,0.417225991008859,0
"5",0.136079507848673,0.902717059419575,0.0898204012227645,0.967842125501437,0.16978143940193,0.332449625831505,0
"6",0.336619053871138,0.41508248196373,0.0796066831815931,0.169743502278968,0.530934297980888,0.32218732248371,0
"7",0.704591594690794,0.358301662057534,0.867398953265278,0.990848113964378,0.0810405584383418,0.589979749133487,1
"8",0.174970904218203,0.296700299816772,0.982668261782939,0.14836714431707,0.738096881669368,0.523311503250224,0
"9",0.459226402545465,0.803603111521121,0.998224770650909,0.367267963187976,0.919299003948175,0.433139500541599,0
"10",0.0857686938042296,0.819896604619186,0.380412547832061,0.201656634490949,0.243039861338335,0.462450895129486,0
"11",0.824911204371569,0.675404156251548,0.00786049186480884,0.994276629576078,0.436017777143262,0.391606844049961,0
"12",0.833595653445478,0.26677299585999,0.0334156134072022,0.86906587277009,0.270253405650199,0.433039501035078,0
"13",0.0157534816418361,0.51896537878666,0.635623514600464,0.789722263633642,0.019779528168155,0.341525523945021,0
"14",0.511922093371173,0.672696635652867,0.633499748212921,0.0586807969223363,0.426467371568035,0.528014197154716,0
"15",0.778217966981725,0.269028131340907,0.48113746766222,0.668684749241473,0.959467384144411,0.442099695144095,0
"16",0.929400039018142,0.34304152791131,0.6388310133092,0.904403704168706,0.56320440336227,0.362417459769937,0
"17",0.180185103578665,0.315481030397654,0.670843372169017,0.821823516262144,0.727124538006164,0.570053016976922,1
"18",0.498050534270362,0.696529879006054,0.121007795756555,0.798366394921609,0.330377025824026,0.460202396291722,0
"19",0.76750795168068,0.868378644992067,0.655222169672289,0.210938350231148,0.19720846074626,0.497281706204845,0
"20",0.506139074366832,0.67016574657821,0.0736205578288899,0.84493056990122,0.147728756294274,0.462849155435134,0
"21",0.663095896191432,0.984980807570227,0.42594373448985,0.461705170909412,0.945497013461388,0.55077603131194,0
"22",0.277052000749449,0.384518734393567,0.237421893068913,0.169289199137355,0.441293885001238,0.401851935081967,0
"23",0.547120927696107,0.967457841556033,0.191029666488027,0.0396528278078964,0.56820214473539,0.447422174722017,0
"24",0.25842565050914,0.766328841885206,0.175498993996388,0.113342817917252,0.438480340139988,0.401397378710674,0
"25",0.314952694903962,0.0386416760495763,0.672270144348046,0.498449149570204,0.418826882887945,0.446580039330058,1
"26",0.608450486244909,0.99161806330054,0.97410522148015,0.363549810485866,0.0209700582353185,0.382957274656344,0
"27",0.498234312044898,0.656698309197443,0.739821299241519,0.511457058118742,0.420834172035907,0.43603490117733,1
"28",0.520641656453682,0.412954851715857,0.451562400999871,0.638972157709626,0.152583969364158,0.494855274028075,0
"29",0.0381005359515941,0.10204146915755,0.198940651009287,0.645220922961355,0.389935477080299,0.309962786206479,0
"30",0.864422067179654,0.427556822751966,0.54724134771853,0.415402909102116,0.693301980228632,0.564207721290324,0
"31",0.34142685733307,0.121716232941193,0.595614846397941,0.31758394058522,0.148302003238514,0.424267716740752,0
"32",0.14041037647831,0.685537796884984,0.712425389674429,0.904979569180558,0.423558864891106,0.391911672230735,0
"33",0.871300582186914,0.405191857103368,0.482270187248781,0.432616026757498,0.124871795238058,0.526207403718456,1
"34",0.641447894576705,0.753574171166101,0.202842806786506,0.963686805848674,0.328511691886281,0.588934474099725,1
"35",0.381147800991331,0.22665241917295,0.365533912726608,0.736911621872822,0.441769879853562,0.37306768480866,0
"36",0.0911058994435405,0.830671423312984,0.968590751336931,0.552129513388836,0.734348331941096,0.307193955394791,0
"37",0.162187500694613,0.038074323646986,0.173550042749195,0.329741043178633,0.88254346090018,0.227718054668013,1
"38",0.330333400858977,0.74867741429458,0.0951681846389225,0.513411649413603,0.972728492487518,0.823334482487124,0
"39",0.242057535492842,0.525631529034107,0.945329250401005,0.341034071511058,0.365532308502148,0.420379642762102,0
