"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y","testid"
"1",0.567828889470547,0.27969116368331,0.968143541831523,0.287413359154016,0.759838704718277,0.323725892463699,0.70664781332016,0.607198594836518,0.69450373435393,0.406409555114806,-0.990839702661085,0
"2",0.795605971477926,0.0407274099998176,0.00668449699878693,0.967341562267393,0.545746459858492,0.915910369716585,0.353607647120953,0.72372261993587,0.960436064284295,0.273519478039816,0.346971739962403,0
"3",0.322107046842575,0.592122388537973,0.312840869184583,0.433546702377498,0.208257616963238,0.754627452930436,0.00210588541813195,0.0411150031723082,0.5473154890351,0.894655554555357,4.42493703329612,0
"4",0.782249440671876,0.72531000408344,0.942453846335411,0.535957677522674,0.560724294511601,0.0631172591820359,0.575616210466251,0.510816832073033,0.323327612364665,0.323712716810405,4.7093557751975,0
"5",0.580802037380636,0.674533110344782,0.637572231004015,0.827279115794227,0.958078270079568,0.669458744348958,0.567104411777109,0.13642073306255,0.833765989402309,0.595285027986392,-5.8013349133097,0
"6",0.323288288433105,0.237722925608978,0.661913196090609,0.739399573300034,0.0730309830978513,0.739252113038674,0.103389967232943,0.599608409684151,0.726891574915498,0.204259088030085,6.85759777702038,0
"7",0.772407100535929,0.776735902531072,0.252107289852574,0.24710945202969,0.897957464447245,0.698510475456715,0.786158473230898,0.82434497284703,0.869070197921246,0.234210743103176,-2.47661396111754,0
"8",0.706085925688967,0.518060066970065,0.870569572784007,0.427630299935117,0.888130134670064,0.0606629471294582,0.289402212481946,0.170882901875302,0.410128733841702,0.48721123370342,3.53700860479283,1
"9",0.374988174531609,0.22774034854956,0.538484834833071,0.0193558125756681,0.378482786705717,0.237588070798665,0.918551311129704,0.286994522670284,0.401735743740574,0.457740494981408,1.66330369308624,1
"10",0.755592820234597,0.957006251206622,0.700978342210874,0.396336158970371,0.0307670454494655,0.930832829326391,0.645350923063233,0.0860594036057591,0.249492683215067,0.83468896499835,-6.47840455547943,1
"11",0.821631472557783,0.0166322409640998,0.681140821659938,0.222371579846367,0.238119484391063,0.279583681374788,0.0108202225528657,0.419155480340123,0.925025647971779,0.574447414837778,-3.07970893842833,1
"12",0.289257013937458,0.562152552884072,0.85065272427164,0.989667246583849,0.906868327409029,0.272333697415888,0.891323805088177,0.18059554323554,0.483353212475777,0.463807513238862,-1.20485773277331,0
"13",0.287264673737809,0.0172127690166235,0.709024547599256,0.847604073351249,0.120683134067804,0.299393640132621,0.758876139763743,0.307174110319465,0.920617774128914,0.0327252403367311,-2.32376557258935,0
"14",0.193462455878034,0.634885296225548,0.18260096758604,0.751416157232597,0.741532015381381,0.0818307446315885,0.32053394545801,0.397144912509248,0.431653526145965,0.354426363948733,-1.03420234280056,1
"15",0.0311617171391845,0.378089297562838,0.157085638260469,0.284460698021576,0.776299192802981,0.86399729247205,0.427648906596005,0.0311474562622607,0.764783611521125,0.422463986789808,-0.500196169062143,1
"16",0.337914894800633,0.992663987446576,0.411489644786343,0.26977059035562,0.592591929016635,0.68450522236526,0.738280890975147,0.371937348507345,0.245278070913628,0.73059858311899,1.96187017343575,0
"17",0.550942162284628,0.438197250245139,0.240464590955526,0.946769857546315,0.246304082218558,0.215504844905809,0.122814639704302,0.338645786279812,0.90780490078032,0.904377483762801,-5.00031992412584,1
"18",0.118198062991723,0.412628336809576,0.200572387548164,0.241356749320403,0.464667313033715,0.792929009767249,0.163177019217983,0.63019549427554,0.839975109789521,0.33287323336117,-1.01228157988866,0
"19",0.215866233920678,0.229111742926762,0.810478448634967,0.582573884865269,0.475524404086173,0.563273940468207,0.957739970646799,0.994223132031038,0.591372184688225,0.578305618371814,0.570819667061945,0
"20",0.2003186957445,0.150577897904441,0.299867581576109,0.785208576591685,0.554883979260921,0.756649117916822,0.466582489432767,0.583224880276248,0.130417075939476,0.640648895641789,1.08404025115099,1
"21",0.742662496166304,0.618455500807613,0.75913201388903,0.915433146990836,0.697703101905063,0.703196635236964,0.502053731586784,0.135089584393427,0.128548512468114,0.197190893813968,-3.0740251987224,0
