"","x1","x2","x3","x4","x5","y"
"1",0.0153667907354389,0.836192440418291,0.969117659923545,0.392504609562808,0.578419570663782,-0.360382314852695
"2",0.517711966393895,0.289556161468772,0.772624003240831,0.519465758566072,0.939466369515371,-0.12438547462288
"3",0.337520414235724,0.553907481794519,0.573898634582304,0.986323655075791,0.877092127490197,6.17516399516474
"4",0.10666844649816,0.0674726920929342,0.993134254468386,0.0711117620697065,0.587397077106721,-0.372485416519113
"5",0.214465346139921,0.465494408083772,0.310985117946135,0.925526714831664,0.959518210312081,3.95322958979087
"6",0.926523451603016,0.124557890847036,0.120924950859778,0.709419983153204,0.922708934442201,0.0629294749152959
"7",0.463976924672416,0.826069324822238,0.242344747456458,0.765245963173514,0.962001824142443,1.22165466368344
"8",0.977405926046557,0.421226036837698,0.885247973711839,0.128510985075481,0.606691379920348,-0.372302173145853
"9",0.18701469905261,0.920429638579929,0.113967212096856,0.827764392283276,0.00352375423039808,-0.367656248915763
"10",0.378632854950144,0.779615314982295,0.333750467356189,0.837763034212278,0.824454504120789,2.21101795354517
"11",0.734381467350959,0.0540623689418863,0.170395062194011,0.148826438885856,0.555934579647871,-0.370972923633152
"12",0.750240300642019,0.0595901243035052,0.202985139597409,0.252065501185476,0.899015807096329,-0.362399694629631
"13",0.809565363772186,0.477194383182282,0.939053379318753,0.346515581068806,0.17098587006615,-0.372253864288848
"14",0.210523889379139,0.885051104036674,0.714178040615636,0.783548804663846,0.926934435580931,1.98628582055168
"15",0.773376394372709,0.300294877955943,0.603932097723537,0.530426440141939,0.649905642380729,-0.226107079692369
"16",0.402831943393071,0.578715948644156,0.848824103953619,0.02288184340914,0.148687521917787,-0.372880791296201
"17",0.46742487630796,0.509268310960727,0.807048639791003,0.838461959322003,0.274755193727243,-0.221127042400732
"18",0.141339882677695,0.0836996131498694,0.309176075207479,0.931712048838936,0.998236357814631,2.88597626707392
"19",0.924497564718317,0.692937103704288,0.663287760765636,0.0109355736587036,0.540687422866134,-0.372724241591801
"20",0.776874567263146,0.698052428548495,0.066658498488501,0.0267480864888598,0.774310618788571,-0.371579535455021
"21",0.907332118396476,0.202836508555012,0.0271197309283448,0.849399152928979,0.591829519827486,-0.113082497681878
"22",0.641950279621993,0.955819913305666,0.834006770604311,0.207970932436405,0.184783440003471,-0.372844710590599
"23",0.711209696794735,0.85076159476236,0.962928568145685,0.530897390665048,0.292932981779296,-0.365253041297059
"24",0.510142210426654,0.291479908287146,0.869538628291904,0.0737745335829039,0.469046722199641,-0.371975717250804
"25",0.620678040274437,0.993544769058142,0.583140196649542,0.49671729058743,0.94891587870648,-0.242881496012599
"26",0.414852505478842,0.943570694039094,0.524138953880462,0.62627996960582,0.641659911977125,-0.260769499479011
"27",0.19596013156125,0.666195055831896,0.323341110040884,0.609182521958515,0.277254705647906,-0.322794958175325
"28",0.537272853056763,0.634605733812456,0.839063971673661,0.981264863376229,0.909375809320157,10.0440833282159
"29",0.51440092138039,0.461561962912205,0.0413791183550634,0.442411054964708,0.238407740276019,-0.352571534185492
"30",0.115235093501823,0.533097429636769,0.398744869846086,0.670706044056839,0.159619845611763,-0.326843841347836
"31",0.708127906599661,0.382996533219086,0.502073569177142,0.905190648897303,0.406411598169129,-0.0620742380451435
"32",0.581156135984151,0.590060177330638,0.5775952721688,0.415620995627768,0.550552465833802,-0.288732730010404
"33",0.14847395799432,0.638207922060466,0.747650953421807,0.43155688679284,0.243236584060089,-0.362753855265992
"34",0.398069741277161,0.407745582027979,0.852122475040055,0.459436913475994,0.892776235956492,-0.212456591540438
"35",0.992326083275617,0.357918404229041,0.990120323762463,0.438563027976211,0.0642595866080096,-0.372743754523068
"36",0.552484919015882,0.916766144474116,0.320605496271144,0.417090097484311,0.635478318600988,-0.35619863554136
"37",0.260388939994726,0.238622856287104,0.323254391786999,0.89454664682823,0.292691885466532,-0.272610965607718
"38",0.582745767063488,0.840511614972806,0.177197895208521,0.229028500039233,0.428388721244974,-0.371652590922133
"39",0.329564482374318,0.390008825726361,0.197283869023504,0.731106169877837,0.571973252391886,0.239952478114499
"40",0.843964785754428,0.315262395693195,0.104430980314161,0.165798828855753,0.535851503664559,-0.371988790080738
"41",0.738748616862572,0.583023085221663,0.102170035114313,0.792281832832357,0.4442597473704,-0.151399828287513
"42",0.728765494820473,0.385861383384406,0.924068600886044,0.530378881907869,0.705860058837065,-0.216689031388166
"43",0.308807137854246,0.159627618985975,0.323470266076062,0.280535090748001,0.985802577803396,-0.359957089081847
"44",0.157454270261819,0.0706554694639574,0.64999508449174,0.201678887976072,0.427093519297919,-0.363779957118573
"45",0.453189715805732,0.973671905145729,0.630836949518569,0.402509713117253,0.045778766083455,-0.372751549554952
"46",0.401216789880147,0.929407200800354,0.129327751235416,0.559960413513907,0.0246561141872221,-0.372241406058286
"47",0.0350119988095936,0.407207565342205,0.126873490162427,0.433752655984675,0.973474985177422,-0.323738226880095
"48",0.45583819582602,0.194314656478363,0.0669330813786489,0.581440774572273,0.408094116290317,-0.225947534237115
"49",0.210842803836601,0.7527689666144,0.506760054239863,0.115389813077737,0.776100419502489,-0.367346969435287
"50",0.551787204383504,0.343697618490002,0.329761965536601,0.957021109074504,0.160021756944923,-0.325176447056647
"51",0.758784503104977,0.161552933940498,0.55374682425258,0.988074612326109,0.84367559267608,4.23224141702279
"52",0.465672758424666,0.473145164604525,0.139637918950963,0.108924545254439,0.965687887747122,-0.36975438512975
"53",0.126423874247051,0.527890681873021,0.550772658796903,0.780331124586698,0.815475964647799,1.7933624210164
"54",0.268316027030683,0.670610418018372,0.656808250454743,0.244554531946824,0.418149927492387,-0.366316079673157
"55",0.878653876856067,0.802724318530219,0.400927072241253,0.52659455463945,0.616981037594885,-0.325847352368763
"56",0.102214549213947,0.358514713203773,0.416621839351257,0.753944936870973,0.267039303179481,-0.273962982284726
"57",0.691004205568052,0.0107503614405973,0.736365787565069,0.765020235085975,0.256171082539882,-0.299916347398489
"58",0.109604812890993,0.0880237943311996,0.680879655402832,0.321230023475995,0.893112993506782,-0.342412286466422
"59",0.808251424387666,0.601343303190455,0.83708731620721,0.929955794788668,0.341876991994602,-0.107925760663491
"60",0.755828974977751,0.965083905896512,0.349435488040239,0.315859516927787,0.695873236157688,-0.36632194200805
"61",0.57523081891916,0.546892740806214,0.255819758662851,0.810399003328445,0.899883635708476,2.04910428438102
"62",0.944706757193853,0.552998124647935,0.539713369778562,0.462929753005448,0.140882528802105,-0.372218332610329
"63",0.55035659544114,0.5820735646973,0.6435687302599,0.9105438817426,0.693683958111985,2.32599228911364
"64",0.130332007193915,0.00247110642905161,0.612288908585123,0.146308866911571,0.337858855803242,-0.368244190533903
"65",0.812014919189013,0.0936204366215938,0.372536838726883,0.79265192730928,0.404676951386088,-0.254232753081864
"66",0.739245660237343,0.481327319973821,0.281130917886719,0.116076320602672,0.985656860950348,-0.369175870477667
"67",0.519908967170866,0.378466856584974,0.596921701856473,0.603109044971813,0.945498220341774,0.121948662078658
"68",0.805281563730199,0.61797785978398,0.838132494249982,0.211642233433308,0.969160516304945,-0.356119388426925
"69",0.297514805037911,0.643280876028924,0.62401444646134,0.414412489294625,0.163011443255094,-0.365925053576743
"70",0.525823581467625,0.427454552545903,0.709403025808218,0.010550476201473,0.94047523909905,-0.370651891621976
"71",0.555686810370207,0.91823061902326,0.25655748270809,0.12740105964047,0.656419190742063,-0.371776339905266
