"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"1",1,0,1,0.512956250875101,0.446556747741126,0.297762585510669,0.0901949450919889,0.357251624677585,0.34866771076468,0,0.37618202,0.0545722,TRUE,0.367753771247036,0.0569364508510291,0.371852533532485,0.0591505371477352
"2",2,1,2,0.205782996016275,0.689318593054195,0.430404251657582,0.451595426183887,0.968841968421825,0.432590171792218,0,0.45649213,0.07771449,TRUE,0.454669515696994,0.0777535899918048,0.448730235675364,0.0822958105133915
"3",3,2,3,0.433428601525944,0.444850084427803,0.145053908418608,0.321867657352036,0.956841319011344,0.378349385311207,0,0.42419764,0.05903841,TRUE,0.429297079192714,0.0582556907466776,0.421465507976577,0.0627603069652795
"4",4,3,4,0.387716969412605,0.314432131324352,0.926666306210193,0.841071736638305,0.212485795391468,0.377765829492629,0,0.39445296,0.09287832,TRUE,0.405722454561,0.0933508378017226,0.403016337753718,0.0947864120034498
"5",5,4,5,0.396390508630582,0.295352783416031,0.158131339441032,0.0927204034781862,0.743197078717701,0.375229514215075,0,0.3865808,0.047324788,TRUE,0.38292545585783,0.0499882655176919,0.383551005379217,0.0496779877949409
"6",6,5,6,0.113311239732729,0.614104728907279,0.329387621291022,0.898156024432286,0.0662821116923526,0.410771748030546,0,0.38738737,0.09145987,TRUE,0.390003504455895,0.0943577948065854,0.385740107226529,0.0932868843519085
"7",7,6,7,0.0151030958216943,0.0225397143504659,0.207990355277482,0.625916978360132,0.700198758788356,0.286376530236599,0,0.37851468,0.053821314,TRUE,0.373159493237741,0.0524804113371908,0.375438774578076,0.0493075049987813
"8",8,7,8,0.857432818446791,0.509790786780651,0.0811082785137159,0.767521399594497,0.829268831371515,0.559012910236736,0,0.43802822,0.093291424,TRUE,0.448161897785125,0.0913520270250878,0.445425653413827,0.0938637830590481
"9",9,8,9,0.115054697418306,0.13288695960902,0.545940589431158,0.119806709059893,0.404582599634645,0.374506296903737,1,0.35163364,0.046208035,FALSE,0.346106201311633,0.0487250044108339,0.352452058370102,0.0464340198831819
"10",10,9,10,0.312410985712876,0.220896062807761,0.346316408778456,0.978790491855994,0.910049873830909,0.476063240722062,0,0.4412745,0.08242413,TRUE,0.438697175122832,0.0820643184961919,0.43475103524195,0.0781732938542254
"11",11,10,11,0.644211791094608,0.875100337196558,0.565526338778487,0.380396769132786,0.283103434308992,0.538519389438858,0,0.42043164,0.10155128,TRUE,0.41813366893421,0.103057774841294,0.421873612790074,0.108286185882263
"12",12,11,12,0.837654697318855,0.00255810612430946,0.061222849213213,0.478644355934159,0.781858020734774,0.382687312233658,0,0.39532077,0.0556664,TRUE,0.393342207282147,0.0569900003596764,0.392419616390574,0.0545117073703365
"13",13,12,13,0.750923479549562,0.465679992474189,0.121351751324446,0.5098993040281,0.70588101574181,0.43486941842683,0,0.41601747,0.07244157,TRUE,0.418222509716052,0.0707923385226091,0.419676879898109,0.076880135149828
