"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"1",1,0,1,0.407015139740006,0.998095540756061,0.751730015667067,0.257005327875944,0.112148175951527,0.302082084702,0,0.3707396,0.08400918,TRUE,0.370933748136106,0.0818178652741765,0.372964485027427,0.0785274114502034
"2",2,1,2,0.648597945967305,0.780529373329828,0.0359990025105274,0.00899170321688376,0.482367841239474,0.339481744478388,0,0.3434095,0.077219,TRUE,0.347393302890675,0.0720092768620774,0.350011476364406,0.0743372826530011
"3",3,2,3,0.883397884277332,0.371063926397929,0.722745525745164,0.496906523291548,0.665436648104569,0.412754238900397,1,0.4242719,0.10375815,FALSE,0.409595424333493,0.102463607680598,0.404479662952022,0.106793632132075
"4",4,3,4,0.72372146336886,0.307354738267313,0.700495266062425,0.270204835786112,0.331854245803081,0.42924910866307,0,0.36541247,0.07882524,TRUE,0.372509394665479,0.073398808296481,0.374860630459008,0.0798852499044348
"5",5,4,5,0.69945558348842,0.786342435903564,0.5385903370086,0.531532429394605,0.940629099808215,0.335253606695192,1,0.41296333,0.10437503,FALSE,0.402054571309244,0.109197589751175,0.40487192135573,0.113618101243442
"6",6,5,6,0.608052821257415,0.338842258120605,0.797305791562146,0.58571136933806,0.702928461089574,0.474298138250709,0,0.39185876,0.087967515,TRUE,0.387538865793382,0.0823603529013311,0.391338159096974,0.0895206915779714
"7",7,6,7,0.6045268079168,0.386902412746229,0.55706875379301,0.5662347627875,0.508680848273203,0.460209542228048,0,0.36914814,0.072975345,TRUE,0.370912885300975,0.0682071025043211,0.37630067164985,0.0782314479209414
"8",8,7,8,0.813905640703921,0.333062691281764,0.586086531207983,0.676225960537174,0.426733604259217,0.438802972711594,0,0.39857337,0.0879226,TRUE,0.392648861313772,0.0805982627095942,0.392047329022463,0.0889624250354845
"9",9,8,9,0.207980441872819,0.183463934063171,0.560569618792723,0.0547950434626775,0.978119643539561,0.343998247252803,0,0.33607346,0.06235194,TRUE,0.3365355900979,0.0617788006811292,0.33652824526683,0.0603071802415932
"10",10,9,10,0.120063357241511,0.534450015011565,0.0609287114311242,0.371267462109294,0.293959159892138,0.367003166269804,0,0.31934133,0.044333145,TRUE,0.314919618207645,0.0450188243761959,0.312976177659295,0.0457344063639536
"11",11,10,11,0.188351976195513,0.243977259150491,0.746278954907177,0.232136678930348,0.395260802384633,0.278294716482458,1,0.3379652,0.05346767,FALSE,0.337956123987788,0.0527724313907046,0.337666048685837,0.0546565177614221
"12",12,11,12,0.555887606106394,0.823625307441557,0.140032484419843,0.229494062358564,0.665723101494415,0.248686226923992,0,0.35398713,0.08149126,TRUE,0.357586450770189,0.0785805670731472,0.36129609069499,0.0793647037603441
"13",13,12,13,0.347350540603008,0.672545543399225,0.793659774242058,0.661297392171118,0.144859813637942,0.322152294295318,0,0.36844817,0.07041051,TRUE,0.371601070509554,0.0676452378603478,0.373432703190074,0.0702870397013116
"14",14,13,14,0.31322428456849,0.170356606507306,0.0593919337895529,0.624435703675295,0.0108028092887889,0.263187067241777,0,0.31461743,0.039385032,TRUE,0.31524041064693,0.0449207534936248,0.315405524440932,0.0428656494841561
"15",15,14,15,0.838783539433517,2.00171580922907e-06,0.302984398079772,0.810725477609997,0.807733624851583,0.357771770891986,0,0.3986621,0.08814003,TRUE,0.385588854066551,0.087935121340653,0.382680690440811,0.0825864381831512
"16",16,15,16,0.98137074382307,0.0194457214324388,0.629392504236374,0.94871334525635,0.0623264440715263,0.348823089381267,0,0.41341114,0.0911538,TRUE,0.406174955190273,0.0951852128989785,0.395169431583336,0.081900079608357
"17",17,16,17,0.298343801143971,0.353719969776639,0.456116021637112,0.185280709031601,0.936829465455582,0.408980403727322,0,0.33956257,0.06851177,TRUE,0.34489607001946,0.064289386933207,0.347006779750801,0.066231868207498
"18",18,17,18,0.139544539271124,0.130876917179988,0.889651436818919,0.498216583277049,0.766780355726339,0.420198022517603,0,0.35225934,0.064072825,TRUE,0.356988520392688,0.0639679358499109,0.354479857209542,0.061044951113891
"19",19,18,19,0.0305940680053322,0.903081842730948,0.549740885340243,0.395177922459909,0.110539494851848,0.349496981935462,0,0.34071007,0.060216352,TRUE,0.340819184472613,0.0586138947019573,0.338408081921019,0.0545040701651465
"20",20,19,20,0.11392817633784,0.336831256697037,0.868298820195423,0.21338223040447,0.225989706495332,0.465779586942785,0,0.33993962,0.05412129,TRUE,0.338988978587181,0.0535725773172922,0.33666051990128,0.0529431260316797
"21",21,20,21,0.807017671511354,0.145037152839641,0.301296894434877,0.685322260465628,0.271622366450621,0.332569246118873,0,0.3644199,0.07183176,TRUE,0.369274248806296,0.0687933934035665,0.368510070929976,0.0706565076502477
"22",22,21,22,0.459889003564445,0.544740503725737,0.565709901441161,0.143900377158223,0.522872514302315,0.275947168859228,0,0.3518173,0.068011574,TRUE,0.35371700194149,0.0655941438734661,0.358715349555038,0.0725516248042033
"23",23,22,23,0.612492162228247,0.204284432609491,0.147861146120178,0.370173880790391,0.349455554434851,0.346371940277589,0,0.3397325,0.056505032,TRUE,0.337560063758795,0.0562219273386245,0.341503038884146,0.0594801651118599
"24",24,23,24,0.419624314412476,0.0373188637713057,0.0439357058334699,0.96046058282548,0.769670499628998,0.346122773645206,1,0.34475225,0.05928,FALSE,0.34442263274469,0.0602979338774158,0.346493334697571,0.0566026261092366
"25",25,24,25,0.174741169512287,0.790732357702155,0.0138218021274243,0.034893692128332,0.621622207636741,0.285728999582277,0,0.32824582,0.06105982,TRUE,0.322230262701042,0.057249517770827,0.320332319940104,0.0551997548153637
"26",26,25,26,0.806360332413479,0.628574338851139,0.903661986743655,0.964760246698007,0.45156787373302,0.730568583859005,0,0.45912656,0.11340168,TRUE,0.428383557067624,0.114090338960466,0.426231464939663,0.11607128197886
"27",27,26,27,0.235495066054855,0.732294333192278,0.535842074975811,0.894874933390259,0.21457159581786,0.345906125332154,0,0.36318022,0.062108267,TRUE,0.363453745881257,0.0620181994932921,0.364829727136989,0.0634780187198762
"28",28,27,28,0.803489719556983,0.759247120135517,0.601423526634801,0.742404149627353,0.744216555185249,0.579203421340425,0,0.4380822,0.1075899,TRUE,0.416952023195993,0.115380206877412,0.416250203263077,0.118783316805424
"29",29,28,29,0.0214395633585883,0.824124635298824,0.945449852501473,0.881501668790809,0.0563928834669974,0.433994930995898,0,0.37369412,0.06296454,TRUE,0.372624506711342,0.0711589421198573,0.367833263318165,0.0614121556013002
"30",30,29,30,0.555368102795874,0.251238059830975,0.798992076764277,0.748851570059284,0.483633053124946,0.505109432678589,0,0.38236177,0.07987352,TRUE,0.38066944084551,0.0721074220775373,0.38476713528198,0.0783721914147493
"31",31,30,31,0.604353310950994,0.148599784377511,0.554169340594183,0.879655489732738,0.695088194854205,0.341497299941791,0,0.37888023,0.08078854,TRUE,0.377619505827949,0.075135415713053,0.382558779514255,0.0778171682384967
"32",32,31,32,0.0766907933602892,0.530998476256299,0.974353441130186,0.843997259694936,0.623159901575053,0.39986898564929,1,0.36882377,0.069672614,FALSE,0.378642352600413,0.0713286110555314,0.375356375553903,0.0689809258473322
"33",33,32,33,0.849392919562719,0.921380754935338,0.969026765610884,0.419204909678797,0.812519425521507,0.586581399275074,0,0.45822755,0.13011235,TRUE,0.439244717531809,0.163057132378369,0.433312339199048,0.149969299288003
"34",34,33,34,0.530202067845498,0.73474390247014,0.591617497178865,0.437001164719332,0.369919237999768,0.459160378536492,0,0.36828008,0.07792124,TRUE,0.371952956461568,0.0731443326724435,0.377096223066912,0.0812099231118432
"35",35,34,35,0.885072216658639,0.897964223309359,0.701915577526436,0.796030776410847,0.312785383992412,0.361668968552625,1,0.4465425,0.11729047,FALSE,0.428335727831949,0.120787507696203,0.42279934976712,0.120312599988329
"36",36,35,36,0.995086572606973,0.669113383823534,0.339757701058809,0.368275912323587,0.035976509929294,0.178107487114009,0,0.38104245,0.09794846,TRUE,0.396847226777637,0.0998904050219759,0.385497167903027,0.0912469092790743
"37",37,36,37,0.654152870781906,0.0128695438815756,0.769022412419676,0.478562318459119,0.103265945135942,0.469121840184157,0,0.35813022,0.0710813,TRUE,0.361765352935052,0.0666698573293615,0.364400517755957,0.065402984808043
"38",38,37,38,0.17158721329367,0.303911917930887,0.935457631346956,0.248291647378231,0.367970487264568,0.356804895346353,0,0.34781936,0.059514552,TRUE,0.348972363343492,0.0578413946804523,0.347202473612653,0.0583656322580657
"39",39,38,39,0.980234342178392,0.607034853882655,0.963953030939345,0.271198121816917,0.939756275211452,0.359383661841222,0,0.46609944,0.12533973,TRUE,0.442575894831236,0.166447497645131,0.429789277479258,0.149840202366992
"40",40,39,40,0.173838055407517,0.594533598002152,0.931389508711721,0.0885341530498127,0.837929839757275,0.502925592769759,0,0.35799438,0.073807925,TRUE,0.365341580937188,0.0774020199586528,0.363135886545384,0.0750261371862129
"41",41,40,41,0.499552111410294,0.933352232756167,0.794954289931129,0.107780869695741,0.29263354447886,0.399394149994657,1,0.3744114,0.090641536,FALSE,0.375518772021609,0.0856993124733888,0.378743211241481,0.0872622239826967
"42",42,41,42,0.723029892660083,0.418547713302004,0.125670119100992,0.20866513307355,0.350200617043417,0.267649663846382,1,0.34323385,0.06778635,FALSE,0.348455724099614,0.06385871196701,0.35032682058286,0.0684655793917486
"43",43,42,43,0.867771963228401,0.766947490110296,0.366336507647135,0.242976705512992,0.453644280510644,0.203195931921813,1,0.37836915,0.098887555,FALSE,0.390680877741636,0.0969546554324722,0.387085142882883,0.0991668067721321
"44",44,43,44,0.544735532654553,0.0741697137199789,0.00415916752846152,0.664608782867675,0.144259824557063,0.334312334410837,1,0.3259793,0.048850726,FALSE,0.327571788721452,0.0505312749612742,0.330227547973596,0.0496234834400743
"45",45,44,45,0.784649418551273,0.560649218004188,0.827972597724715,0.294030671900066,0.177611190536407,0.305227765279987,0,0.38291508,0.095718965,TRUE,0.391752487681069,0.0894027768613065,0.390772153685757,0.0921971608175199
"46",46,45,46,0.697224022489334,0.710269478358574,0.706678656559464,0.118160710336127,0.861554044565929,0.445752751805752,1,0.39063883,0.09828026,FALSE,0.392387393190191,0.106325889224717,0.394758174920909,0.109223289805814
"47",47,46,47,0.365650286699306,0.118540715888426,0.535399861978911,0.288543222949699,0.832776411675323,0.315419906096194,0,0.34214813,0.06508184,TRUE,0.345138322473148,0.0632904798697393,0.348230116592765,0.0636320183220807
"48",48,47,48,0.643014480100885,0.889117136310726,0.785711583376479,0.283300981684902,0.876597800323149,0.448865764903467,1,0.4058522,0.10777827,FALSE,0.403895342210038,0.119419926703847,0.406406581691208,0.118577879751927
"49",49,48,49,0.0850750170182286,0.431667914053596,0.0798810267780798,0.937153843595255,0.330806828158944,0.296308475991986,0,0.3292058,0.04597638,TRUE,0.329148905076223,0.0461482136474233,0.326989708351441,0.0458860548220203
"50",50,49,50,0.655976803134153,0.518140421110499,0.128368534181636,0.489130102265776,0.220861600151934,0.390757228172557,1,0.34974092,0.064190045,FALSE,0.351722375075606,0.0617110801442725,0.355094766128755,0.0667029878041685
"51",51,50,51,0.911720172907385,0.967871637477933,0.00756608879825661,0.239702060770301,0.124920796365474,0.211672127772676,0,0.36620373,0.09363397,TRUE,0.381446202126019,0.0992408366851091,0.372381146485945,0.0875482962929986
"52",52,51,52,0.992823392293576,0.643853530388406,0.123469565135349,0.0708245198427414,0.601950575843259,0.400074532119266,1,0.3760464,0.098241985,FALSE,0.390077516281946,0.104320915056152,0.378340981131789,0.0984809389442817
"53",53,52,53,0.170238075277831,0.099324334228472,0.353111832349389,0.616024057578535,0.154337181217953,0.296450149238638,0,0.32142022,0.040180143,TRUE,0.319975185895563,0.0441656318127956,0.319792567966265,0.0434110256697733
"54",54,53,54,0.988748504421488,0.659915212356954,0.573339129696612,0.441391844532815,0.541084709760282,0.467751404851194,0,0.4298152,0.11339461,TRUE,0.420147148896908,0.117045179910736,0.409994119235534,0.11795677463115
"55",55,54,55,0.241246366504848,0.936727668823623,0.566370920494221,0.476195111522603,0.0102213616497691,0.474852418364727,0,0.3542347,0.06707867,TRUE,0.355171422117023,0.0659510718226337,0.355278898189934,0.0628646016781195
"56",56,55,56,0.998621252773627,0.686415728645261,0.726378350913504,0.84421510277278,0.587900566299559,0.621100089843802,0,0.47352186,0.12496183,TRUE,0.444302003398164,0.139483716790993,0.432778876092499,0.134405139618182
"57",57,56,57,0.635446634057438,0.65368270032896,0.729254673306426,0.651478552536802,0.0826522151116953,0.424824164898409,0,0.38430524,0.08399897,TRUE,0.384627021867054,0.0787277253614647,0.388149507723571,0.0826840190148463
"58",58,57,58,0.617039990819266,0.958240579192774,0.295223330498765,0.891849362281438,0.644172788008006,0.241288421984612,0,0.403029,0.092039034,TRUE,0.394012233460613,0.0978822315857195,0.398171397055232,0.0979219381300865
"59",59,58,59,0.528364039151496,0.379194588667702,0.39756785818065,0.513178613834729,0.172141346435453,0.413425581406211,0,0.34919488,0.05762794,TRUE,0.348293757575298,0.0569427881381745,0.353564612608487,0.0622753972451389
"60",60,59,60,0.72243747045982,0.215493629016365,0.777702146261828,0.0630038629230286,0.500289108670362,0.454213962104276,0,0.364014,0.08047968,TRUE,0.370841398002124,0.0780932755183335,0.372580339024433,0.0820331622643977
"61",61,60,61,0.0878762750070268,0.502763925974488,0.244774708383496,0.411696536662026,0.484372611210216,0.298581998136255,0,0.32615945,0.048801374,TRUE,0.325135543034035,0.0480954366028118,0.324033553110808,0.0498234118909923
"62",62,61,62,0.91902483670604,0.446797992781184,0.686962458161861,0.427886395753245,0.799704848485385,0.575735393974964,0,0.43413466,0.11083669,TRUE,0.415960130689318,0.114535867614769,0.408868419861502,0.116424506505629
"63",63,62,63,0.297858272359718,0.154198933452754,0.0662930059341755,0.0266402713940698,0.31135094270991,0.351016518601291,0,0.30878085,0.04010421,TRUE,0.301346782881799,0.0439409360620968,0.302034224790101,0.0440109220383671
"64",64,63,64,0.884967313087018,0.215904504877564,0.50602956623103,0.706820748662222,0.607984361150089,0.322513914061054,0,0.41239193,0.09468698,TRUE,0.398947563483719,0.0905437289662845,0.394607382580084,0.0928196641711056
"65",65,64,65,0.681771358553696,0.913761614993237,0.022878004980187,0.565729857736873,0.73609185528233,0.348361480881546,0,0.38144994,0.09146063,TRUE,0.378807259090671,0.0922829955963914,0.380218704191124,0.0917492924195799
"66",66,65,66,0.324108511924931,0.0529805911860905,0.830367934423268,0.990189766239995,0.0128867724450092,0.414118889989652,1,0.36018944,0.05906738,FALSE,0.3594283715845,0.0603623124771025,0.359836659769801,0.0544660845560005
"67",67,66,67,0.16266499951814,0.880683334124295,0.525507321456901,0.245004335664162,0.691777335625624,0.29555241511048,0,0.34752843,0.075256795,TRUE,0.35505286540522,0.0713113657339846,0.354779435756247,0.0700297768989965
"68",68,67,68,0.945406253473415,0.433118982454775,0.762968456494349,0.437529834604851,0.441574854565273,0.530459333198403,1,0.4229329,0.10699865,FALSE,0.414156744931239,0.102916374616093,0.40555668161226,0.107336788894469
"69",69,68,69,0.613066441099552,0.660070019939842,0.810144841716426,0.0423773709083881,0.845248242955523,0.438750837731413,1,0.3838579,0.092197105,FALSE,0.385958218504194,0.0995005932194638,0.389145689704195,0.102719878816678
