"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"1",1,0,1,0.0839294181233015,0.67249723668037,0.505655999227273,0.67035517734224,0.737815682324459,0.354932202600125,1,0.35564178,0.08651563,FALSE,0.36195964655146,0.0840747958879594,0.365933222496968,0.0923694630352639
"2",2,1,2,0.0983081354473992,0.884036489583286,0.391008117738445,0.0105056108373642,0.204921442372814,0.335372966591785,0,0.30834404,0.0556571,TRUE,0.308916119647147,0.0546391821774031,0.310252423299775,0.0522677809017551
"3",3,2,3,0.928268656631098,0.512019575150154,0.753374238526529,0.335678524482916,0.554679735201152,0.254516318070865,0,0.40165222,0.07313141,TRUE,0.391077727266465,0.0695993299840768,0.396753844219426,0.0770855059693065
"4",4,3,4,0.190055914692928,0.852185918491408,0.333459511785374,0.419058697883117,0.101502081769735,0.234037161563704,0,0.3018457,0.067027174,TRUE,0.309838507397663,0.0622203757521546,0.309400564278525,0.061305540272283
"5",5,4,5,0.987696684642636,0.365923816800524,0.466495665570056,0.57976902130618,0.736348779811114,0.346156293193312,0,0.38023618,0.08070375,TRUE,0.379524295631483,0.0777322179674111,0.383939413090808,0.0843330808693604
"6",6,5,6,0.49165587016219,0.74353335703864,0.838519732858141,0.583044985271105,0.521770839437981,0.437622703291112,0,0.40496522,0.08563558,TRUE,0.397948172902558,0.0871492629347275,0.401328422060593,0.0955771921028336
"7",7,6,7,0.702051554770068,0.0502619218414654,0.0647602293685282,0.697850767497946,0.340360197805919,0.262130706874168,0,0.28720656,0.05358921,TRUE,0.28870391535223,0.0543202955981853,0.288743235414163,0.0528740180182821
"8",8,7,8,0.942961596092716,0.525933596234921,0.32146803708308,0.667336582440249,0.597020680417397,0.364736373679816,1,0.35547584,0.085269324,FALSE,0.362450924942683,0.0776557259539566,0.368211253884517,0.0863432982850745
"9",9,8,9,0.274188872686088,0.667137957788706,0.888949615270516,0.887676844446922,0.503677961400906,0.515615695634399,0,0.39684817,0.09894144,TRUE,0.397915741478724,0.101740856063688,0.398479492875788,0.106428102332772
"10",10,9,10,0.507132124076675,0.427456291353115,0.683035937728985,0.770161786309707,0.902288120087097,0.382285254293596,1,0.43112236,0.09800011,FALSE,0.407248765502827,0.102643743443401,0.403696125771807,0.105055423110753
"11",11,10,11,0.344996853021127,0.951746926029945,0.865668866790654,0.675155208299473,0.640748635999007,0.517972093852951,0,0.44825512,0.10355866,TRUE,0.41867509704495,0.121109825129076,0.419769901527455,0.120223690948919
"12",12,11,12,0.37312161869893,0.961375895230602,0.336158464836795,0.894470701195925,0.846730996232216,0.290212214434112,1,0.38606712,0.118105106,FALSE,0.393812821623931,0.144425518814224,0.391882832050918,0.134531084161337
"13",13,12,13,0.205883419820103,0.0839774771039938,0.41217303488414,0.00754907215463814,0.035287431478167,0.275078429175927,1,0.2745929,0.03476041,FALSE,0.263655083894053,0.035702634719852,0.261422371703558,0.0330263669391977
"14",14,13,14,0.0589871772559974,0.0435767899886792,0.245058782398199,0.967323972186016,0.470821807140466,0.483084861268798,0,0.31348738,0.062130157,TRUE,0.289337282048028,0.0634890628055132,0.293371321500821,0.0618576828382548
"15",15,14,15,0.732410419083114,0.348940656861464,0.0556845895888095,0.772718653611543,0.000136231943022228,0.269293159516698,0,0.2903496,0.056796856,TRUE,0.289460480980811,0.0600391365920709,0.281267462260971,0.05480413310027
