"","X.2","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"1",1,1,0,1,0.841265969444066,0.385999143589288,0.80893688253127,0.455114877317101,0.71800053678453,1.41767318473104,0,1.6304213,1.6461034,TRUE,0.0213291313061788,2.00722753786509,-0.0198428828551973,1.99021695605365
"2",2,2,1,2,0.249286387348548,0.517209858400747,0.240602896781638,0.168172811623663,0.527350522810593,-0.431147203462543,0,-0.17706347,0.773804,TRUE,0.0290665190439148,0.940262387892955,0.0164801543068369,0.940287925468333
"3",3,3,2,3,0.539998397696763,0.274848941480741,0.69790461868979,0.516116524115205,0.801418589428067,-0.0560457445255848,0,-0.19662586,1.2650311,TRUE,0.0483913449290009,1.60097084349339,0.0133524512414172,1.59426503843745
"4",4,4,3,4,0.37172256805934,0.622303413460031,0.076343750115484,0.721817378420383,0.257055249763653,0.487646157188472,0,0.5463312,1.0713133,TRUE,0.0230448542581777,1.20533081014522,-0.0140950605505404,1.19994518429308
"5",5,5,4,5,0.20622703130357,0.474934835219756,0.717517127981409,0.806889250176027,0.469906836748123,-0.19528708438965,0,-1.2242515,1.0714127,TRUE,0.0330992144632482,1.38617462487547,0.0290071369548164,1.38185668021082
"6",6,6,5,6,0.77439473499544,0.0273996901232749,0.813641394255683,0.608728179242462,0.886394374538213,0.705116029071413,0,1.1097509,1.5361594,TRUE,0.0356508099947434,1.93096014029079,0.00335385034113502,1.92884300989242
"7",7,7,6,7,0.339250378543511,0.177577443188056,0.856106686638668,0.41771273012273,0.382611057255417,2.12120564462522,0,0.8131622,0.87996536,TRUE,0.0915814568205558,1.14699200799083,0.0287699660069017,1.13772519536168
"8",8,8,7,8,0.999817600706592,0.454271728405729,0.150676476536319,0.746424280339852,0.371222655056044,-1.9147792666766,0,1.0736524,1.7480464,TRUE,-0.0334233445182355,1.92306168288843,-0.0658155847190823,1.90301626795316
"9",9,9,8,9,0.877707961481065,0.485419504111633,0.46022090385668,0.321001869626343,0.0756551427766681,-0.0485192751444186,1,-0.39519003,1.326323,FALSE,-0.0310870161704418,1.39070827527979,-0.0536130569123394,1.39941371846049
"10",10,10,9,10,0.461522758472711,0.587716524954885,0.268694840371609,0.75254701403901,0.28145234961994,-0.081149597581001,1,-0.50789267,1.1999302,FALSE,-0.00752904955779688,1.37650052404898,-0.0165587387791798,1.36842732342781
"11",11,11,10,11,0.0880194399505854,0.335943384561688,0.16216075187549,0.706334996270016,0.962795038241893,-0.47217865837844,0,-0.26610997,0.9237699,TRUE,0.0574923269336264,1.16859229898806,0.0468361538504425,1.18393129570882
"12",12,12,11,12,0.0226737256161869,0.764428371097893,0.0832063464913517,0.523325561312959,0.576522337505594,1.02835031182636,1,0.12202413,0.8527839,FALSE,0.0378439768740621,1.01641445766821,0.0263406700566825,1.01267192208762
"13",13,13,12,13,0.830711223883554,0.115355426911265,0.0877699153497815,0.918510029558092,0.679812458343804,-1.07170444477835,0,1.0250853,1.5401894,TRUE,-0.106353683911748,1.80241999491975,-0.0307602476202023,1.80370767998646
"14",14,14,13,14,0.162352441810071,0.216033217730001,0.24027361953631,0.699622966814786,0.726785070961341,0.81312050759617,0,0.35358527,0.869393,TRUE,0.0732551327406497,1.11516986591504,0.0385710772971146,1.11495471226318
"15",15,15,14,15,0.682176864473149,0.771160809090361,0.99037130153738,0.114380767801777,0.470615959726274,-4.72097469155745,0,-1.1476617,1.3931546,TRUE,-0.0619813192874042,1.6589586832912,-0.0182396863439046,1.65081479513878
"16",16,16,15,16,0.837883551372215,0.884064824553207,0.423421802464873,0.626070347847417,0.643629370257258,3.06810779681958,0,1.4486238,1.9525837,TRUE,-0.0117417010050979,2.26143315572456,-0.0490828232786409,2.23405211643524
