"","X.2","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"1",1,1,0,1,0.349250831874087,0.085031476104632,0.647716619540006,0.271465118275955,0.788748572813347,0.34718151255254,1,1.1576788,1.4701021,FALSE,0.111597526065757,1.85515056966679,-0.0512241485967077,1.83715185123505
"2",2,2,1,2,0.172040672507137,0.302316818153486,0.214294155593961,0.990800914354622,0.72779678273946,1.50043682636157,0,1.2354496,1.5620545,TRUE,-0.272062276721993,1.88347839348826,-0.0767096826736149,1.89093224311457
"3",3,3,2,3,0.194055590778589,0.923874598694965,0.315144369378686,0.106888672336936,0.126181846018881,0.678873684161146,0,0.41025776,0.41480565,TRUE,0.171418650711813,1.16759956193152,0.138717111348269,1.16856685795756
"4",4,4,3,4,0.412941771559417,0.447714383946732,0.568376479204744,0.903590381843969,0.944752170704305,-1.21983325167131,0,-2.4873989,2.0989153,TRUE,-0.209642293884904,2.92243754340638,0.0197892111565545,2.83720951005868
"5",5,5,4,5,0.415324961766601,0.517328462796286,0.234229346038774,0.849688553484157,0.46502358885482,1.82333107534879,0,1.6207182,1.471251,TRUE,-0.223508626318576,1.90268698090786,-0.0121824547271511,1.86261425109308
"6",6,6,5,6,0.0881693535484374,0.690963862929493,0.381680386140943,0.794944666093215,0.29557835846208,-1.42858104402822,1,-1.4613521,1.102755,FALSE,0.0498139569192559,1.59255240536762,0.0391708317808724,1.53904348526535
"7",7,7,6,7,0.355698143132031,0.553506462369114,0.187202201224864,0.165052611613646,0.763053286122158,-1.66496560290266,0,-0.67718,1.1850206,TRUE,-0.0683925329433214,1.60251046781154,0.0536418231822249,1.63408307944024
"8",8,8,7,8,0.859755253186449,0.178162294905633,0.88782888604328,0.491120639257133,0.824544324772432,-2.6229746469405,1,-1.8649185,2.285415,FALSE,0.0266178641977406,2.91484788367225,-0.00428669914513172,3.03550935620985
"9",9,9,8,9,0.327514842385426,0.260935964295641,0.109561161370948,0.596860071644187,0.22688433714211,-1.10169121374905,0,-1.2198873,0.9542882,TRUE,-0.160429181245987,1.20475651293842,-0.0984059928333856,1.24470356226078
"10",10,10,9,10,0.724798856070265,0.778528260532767,0.562467127572745,0.471046386053786,0.622171457624063,-0.272261813893369,0,-2.1886451,1.8136061,TRUE,0.243400189774443,2.6615930555671,0.132941802159776,2.54943065500869
"11",11,11,10,11,0.809420098783448,0.342325510689989,0.500797076150775,0.64343534456566,0.925224961712956,1.07413658865655,1,1.8956587,2.337482,FALSE,-0.221916338920053,3.06063482205457,0.00618599549248383,2.9673396710154
"12",12,12,11,12,0.960928073618561,0.175486498046666,0.0599145942833275,0.468046897556633,0.0357206810731441,-0.935204226214006,1,-0.22606869,1.3234457,FALSE,-0.0275536834459573,1.32186862346367,-0.117779063720061,1.42233119522272
"13",13,13,12,13,0.305284511530772,0.690058620646596,0.521582295419648,0.53173426585272,0.0803542525973171,-2.64973988243428,0,-1.613483,0.98021513,TRUE,0.133454863307481,1.48728656812412,0.0598203221422131,1.45495501256472
"14",14,14,13,14,0.632657154928893,0.899156583473086,0.904968331800774,0.983310935320333,0.480285096913576,-1.6371942543093,1,-2.720905,2.4088454,FALSE,0.275838419430492,3.20037514818801,0.155824544307957,3.23048983061785
"15",15,15,14,15,0.909482055343688,0.0508252426516265,0.265105128055438,0.358449533581734,0.896888284478337,0.541074909595203,1,-1.427141,2.0766041,FALSE,0.0135414487540389,2.30182015843073,-0.0821740424473545,2.3195140161361
"16",16,16,15,16,0.494959817500785,0.235321921296418,0.756005125120282,0.852936705807224,0.324977294774726,-2.67401205448286,0,-1.7035663,1.5977955,TRUE,-0.0505764898484366,2.08159178395817,-0.0575420330271363,2.05700586345603
"17",17,17,16,17,0.205295149935409,0.964351180009544,0.213015493238345,0.0314639918506145,0.409786875592545,2.47152324793253,0,1.4623486,0.5713823,TRUE,0.24594727554599,1.29864557953701,0.163110091658318,1.30842954856565
"18",18,18,17,18,0.0537716173566878,0.347911111544818,0.502507178345695,0.793030382599682,0.138332330621779,0.175818664463328,0,0.37860566,0.9844684,TRUE,-0.291155708056206,1.34971166092273,-0.0618368705323751,1.32112089438568
"19",19,19,18,19,0.122418423648924,0.653913821326569,0.168371355626732,0.197646589716896,0.0842335766647011,0.302887961225463,0,0.29664415,0.43163508,TRUE,0.0888627948739464,0.950756575721481,0.0363037387320433,0.997960696717505
"20",20,20,19,20,0.41733823902905,0.198251168476418,0.0784766462165862,0.676934572868049,0.126691654790193,-0.150073682172407,1,-0.80492157,0.98075354,FALSE,-0.0845363035033523,1.178059339589,-0.128633887403629,1.23343515573895
"21",21,21,20,21,0.712807563133538,0.783962296089157,0.812509370967746,0.398066044552252,0.266259187366813,0.0573694175742128,0,1.5949433,1.5614401,TRUE,0.31942736718169,2.18464528778876,0.140185624493549,2.21196957177505
"22",22,22,21,22,0.784779947251081,0.808641044888645,0.762671153293923,0.401203744113445,0.816879974212497,3.26097079467409,0,1.6757901,2.223834,TRUE,0.355775049095167,3.10452699943303,0.175873797994606,3.14412074451212
"23",23,23,22,23,0.73540239688009,0.816316769458354,0.939830172341317,0.149142645066604,0.734576010145247,2.3832584453074,0,2.5869973,1.9671578,TRUE,0.307803505984301,2.72575559723123,0.203674294947342,2.84796959984868
