"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_con","pred_rate","pred_scale","sub_id","gam_shape","gam_scale","gamlin_shape","gamlin_scale"
"1",1,0,1,0.697555018462551,0.521095081460122,0.583815661289949,0.880854290540311,0.692042256693998,0.278766788570254,0,9.753124,28.59277,0.03497388,TRUE,11.1783283836674,0.0294253546260776,11.0307898459603,0.0298884225526844
"2",2,1,2,0.294002044920627,0.996819525690096,0.110362032571618,0.886464133873702,0.826837180631139,0.254845583677366,0,9.804033,28.004753,0.035708223,TRUE,10.2859217091371,0.0364381833210812,10.2870629180922,0.036465006371759
"3",3,2,3,0.575190292235378,0.578617738311795,0.701073424155414,0.732002105523045,0.0941825792261852,0.425901876639642,0,7.598736,27.5148,0.036344077,TRUE,7.38046568270153,0.0366643617820072,7.46920011252131,0.0362781326742628
"4",4,3,4,0.363637533712207,0.192885345967767,0.728344215268228,0.180520700696979,0.166613993476509,0.0370310107026164,0,3.7127314,21.672737,0.04614092,TRUE,4.0089641642212,0.0450220818965136,4.03480436072268,0.0447346479822626
"5",5,4,5,0.598194002594036,0.945942210959699,0.0890686805762408,0.730199561167419,0.618986640788552,0.288276192358893,1,8.238818,29.199072,0.034247663,FALSE,8.30638198221499,0.035117057043722,8.16488811738226,0.0351418162707829
"6",6,5,6,0.0640502308702288,0.267649251391013,0.937552529397739,0.284202060371189,0.659514192710038,0.304521234463009,1,6.6659718,22.414648,0.04461368,FALSE,7.15706588480197,0.0415070433658274,7.03606697288328,0.0424968567495008
"7",7,6,7,0.67075944836628,0.950136703102872,0.951444126408168,0.625145255048123,0.995659207872616,0.61861031670152,1,14.585359,28.284338,0.035355255,FALSE,19.5377912047175,0.0284246858664083,20.0996203066567,0.0277574645998935
"8",8,7,8,0.220130067655774,0.250170425207483,0.467722307655989,0.260990107086195,0.159791691335751,0.116803053753504,0,2.9296145,18.966612,0.05272423,TRUE,3.42545081178487,0.048887479957651,3.44787284396805,0.0487428500134776
"9",9,8,9,0.152808809682554,0.198520567970904,0.156747550791353,0.70112230465534,0.434978059852335,0.148150518301343,0,3.9761152,22.108135,0.045232218,TRUE,4.22199392561407,0.0445634825330282,4.14240471086424,0.0450222450409893
"10",10,9,10,0.141884148849931,0.581238265795009,0.654806474087546,0.625822576194744,0.469993559308492,0.395222289093232,1,7.509206,21.814768,0.045840506,FALSE,7.96699940339721,0.0408027329442591,7.80584756243363,0.0411835706385476
