"","X.2","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"1",1,1,0,1,0.628431635675952,0.315692489501089,0.459699486847967,0.400062174536288,0.275258861249313,-1.32570786478365,0,-0.5512261,0.77321637,TRUE,0.00448652958455621,0.899719886372664,0.00894075638530027,0.880965260368909
"2",2,2,1,2,0.688156732590869,0.572029924718663,0.391155491350219,0.743907087715343,0.969331040745601,-0.521620864283922,0,1.0311145,1.1587714,TRUE,-0.0298933059199026,1.326661903514,-0.0173403892105117,1.30035139717736
"3",3,3,2,3,0.31629693089053,0.0975115194451064,0.70397689496167,0.617842336650938,0.197940086014569,-0.261332396768048,0,-0.441741,0.78007424,TRUE,0.0394355530834802,0.911891203727913,0.0310678783260672,0.90936575338032
"4",4,4,3,4,0.597739062039182,0.697207019431517,0.616319588851184,0.917749358806759,0.509602592326701,-0.939757570509998,0,-0.6823613,1.2204511,TRUE,-0.0150071608442843,1.40099720314555,0.00012540332530582,1.38053997241788
"5",5,5,4,5,0.316341172903776,0.761722872266546,0.22227842756547,0.0277088358998299,0.582671153591946,0.308374379601278,1,0.39069912,0.68307966,FALSE,-0.0321463936063729,0.745126690778512,-0.0313887441639532,0.746289864082865
"6",6,6,5,6,0.275162428850308,0.761909699067473,0.634263566695154,0.822294434066862,0.308999766595662,-0.106000422362632,0,-0.67464024,1.0292366,TRUE,0.00420479174008153,1.14552152066806,0.00126422879716746,1.13018783786455
"7",7,7,6,7,0.582371054682881,0.544601631350815,0.807725482620299,0.135129720903933,0.00320960232056677,3.11069789187148,0,0.55214953,1.049568,TRUE,-0.0113950055420545,1.06527186026608,0.0176346637541358,1.06727000123038
"8",8,8,7,8,0.983007412869483,0.674070635577664,0.68836124939844,0.298197442432866,0.0291452682577074,-0.48513722546167,0,0.33801648,1.1882058,TRUE,0.0212551959490704,1.26451227291599,0.0100560646233004,1.24388306871448
"9",9,9,8,9,0.587019828846678,0.463420593645424,0.482561142649502,0.984381079440936,0.25908630201593,1.46463202156082,0,0.56539524,0.8822168,TRUE,-0.0160714019894498,1.0707681105147,0.0110149759211024,1.04753082045142
"10",10,10,9,10,0.143461663275957,0.662977489409968,0.57770162820816,0.480313467094675,0.429823384154588,2.30691603887411,0,0.35461098,0.872781,TRUE,0.0174757833578118,0.977108877466798,-0.0044723711677034,0.95677572192379
"11",11,11,10,11,0.389768975554034,0.211935939732939,0.0788764304015785,0.867967118509114,0.551174223423004,0.550680345829545,0,0.4111703,0.44758353,TRUE,-0.0135280899057051,0.663162402066112,-0.0046670624329626,0.682829388353443
"12",12,12,11,12,0.308079642476514,0.933216983219609,0.56366847269237,0.78033858537674,0.58694881410338,-1.09230224534285,1,-0.9066727,1.1394044,FALSE,-0.0121098865745221,1.2687642527829,-0.0157871886905754,1.25314985846115
"13",13,13,12,13,0.270922009134665,0.0949021615087986,0.659591355593875,0.595063656102866,0.832750539062545,0.231681094715601,0,-0.33244905,0.9544113,TRUE,0.0193321652927763,1.0958826631112,0.0130140370481768,1.08851543241464
"14",14,14,13,14,0.0481336656957865,0.0263824986759573,0.978831719607115,0.234219741774723,0.582807006547228,-0.944493524916074,0,-0.66992384,0.944269,TRUE,0.0423975311740857,1.03609163814537,0.030174650326173,1.07322292163981
"15",15,15,14,15,0.273902879096568,0.0119594417046756,0.081517297308892,0.672121203970164,0.946203111438081,-0.745371854874272,1,-0.066826575,0.44889164,FALSE,-0.0116320933678969,0.659386400074314,-0.00914093767393253,0.681803193910014
"16",16,16,15,16,0.182947358349338,0.491283770184964,0.973425027914345,0.175669423770159,0.839327550027519,-2.2450213978685,0,0.6710255,1.2963029,TRUE,-0.00110146569821553,1.38723468563938,0.00475221352972372,1.42502151516653
"17",17,17,16,17,0.66317475726828,0.752625256543979,0.0315301700029522,0.863680250709876,0.372214841889217,-1.73462195447969,0,-0.31845737,0.67182666,TRUE,-0.0288924940147407,0.783913654794803,-0.022823482286155,0.81195946400608
"18",18,18,17,18,0.0313535598106682,0.560696940636262,0.803407348925248,0.403732969192788,0.817546172766015,1.46183326054411,1,0.78426075,1.1300813,FALSE,0.00775702200570662,1.23090768386033,-0.00219345431245012,1.22791890525547
"19",19,19,18,19,0.0276198708452284,0.660354324383661,0.719626281876117,0.345937427366152,0.414264196529984,1.23934074269674,1,0.42064187,0.9244367,FALSE,0.0170824753848185,1.00575229466981,-0.000101632092797673,0.993623455586296
