"","X.2","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"1",1,1,0,1,0.11507145408541,0.280347376130521,0.845317739062011,0.772292013280094,0.676746977725998,1.01126504615028,0,0.49458733,1.5286857,TRUE,-0.0655633179355037,1.58757353444739,-0.0234717287335694,1.59449648999759
"2",2,2,1,2,0.940766116604209,0.151000040350482,0.987906772643328,0.794494705973193,0.610649191308767,-1.13592909970615,0,0.69258803,1.7921444,TRUE,-0.0732481635532085,2.06096216624172,-0.038314001917146,2.10667948660969
"3",3,3,2,3,0.345976090990007,0.211381664965302,0.832125564105809,0.274474036181346,0.336270991247147,0.672137739798798,0,-0.6793617,0.985159,TRUE,-0.157690537008557,1.04120030611987,-0.10496484072048,1.03364761203185
"4",4,4,3,4,0.0963887083344162,0.594815850025043,0.0571483965031803,0.958370800130069,0.651354118948802,-0.369854691812713,0,0.2669166,1.408956,TRUE,0.315676432403612,1.37747627213229,0.173930360206099,1.40366828053633
"5",5,5,4,5,0.18127409927547,0.208981358679011,0.00867503718473017,0.663439119933173,0.355788055341691,-1.31717360849913,0,-0.3973622,0.86774594,TRUE,-0.0532014892094463,0.863001874523723,-0.00101865098014922,0.874291872947433
"6",6,6,5,6,0.267166626406834,0.148822819348425,0.567981353262439,0.374991622753441,0.543566384352744,-0.815126966783951,0,-0.618137,1.0353007,TRUE,-0.13004079208622,1.0779367718383,-0.0859203243025953,1.04823975034583
"7",7,7,6,7,0.883938196580857,0.614122172351927,0.148684055777267,0.480953907361254,0.388709613354877,-0.787042147235338,0,0.63065964,1.1704599,TRUE,0.304470889045834,1.25886158579843,0.151311230064933,1.26441802130787
"8",8,8,7,8,0.803540263557807,0.0311916044447571,0.0612061966676265,0.0684373539406806,0.111280880635604,0.448107920311547,1,0.19601937,0.4320328,FALSE,-0.104123442597196,0.6272870558552,-0.110042057407055,0.641918891611075
"9",9,9,8,9,0.343237872235477,0.0625434760004282,0.20716126775369,0.710250454256311,0.0524375520180911,-0.479656944199504,0,-0.123553514,0.79100585,TRUE,-0.101879069412972,0.811422618472422,-0.0739820584810664,0.824396964016688
"10",10,10,9,10,0.67697022552602,0.384440378053114,0.17879149550572,0.013766324846074,0.993335455888882,-1.12986875839883,1,0.16204427,1.0208586,FALSE,0.0243300587497202,1.13749593336958,0.042433485362109,1.1736328391235
"11",11,11,10,11,0.569343341048807,0.459679560968652,0.789941790280864,0.789798601530492,0.654310162412003,2.95813048928332,0,0.050337512,1.7229682,TRUE,0.125480478199275,1.94542407044469,0.0701187560273426,1.95003294530679
"12",12,12,11,12,0.319127787603065,0.478198555763811,0.558236561948434,0.206385110737756,0.539694529259577,-0.114154677472823,0,-0.22981945,1.0372561,TRUE,0.0972439027275901,1.11652002787217,0.0166853486690498,1.08708799504093
"13",13,13,12,13,0.693040324840695,0.0517942465376109,0.581106520490721,0.417466746410355,0.474128109868616,-3.16127226094489,0,-0.7176941,1.0914024,TRUE,-0.100025699208263,1.194853114233,-0.097798490589317,1.16366778221347
"14",14,14,13,14,0.927856947295368,0.628186768619344,0.413215519860387,0.0103762089274824,0.808594149304554,-1.58272349482339,0,0.9504652,1.2617816,TRUE,0.257566970760257,1.39716245928424,0.110797857471369,1.39240233675154
"15",15,15,14,15,0.379601674620062,0.349136065226048,0.636783706955612,0.440021295333281,0.0117652653716505,-1.61971718542431,0,-0.64101905,0.89075017,TRUE,-0.0718958882172733,0.92471411482357,-0.0386393992250073,0.929026645146341
