,filename,architecture,min_val_loss,is_min
0,expnormal5d_1,[ 982. 1458.],-1.092705249786377,0
1,expnormal5d_1,[ 889. 1596. 1412.  948.  501.],-1.1033552885055542,0
2,expnormal5d_1,[254. 288. 349. 253. 206. 184.],-1.1076630353927612,0
3,expnormal5d_1,[ 594.  826. 1302. 1462. 1478. 1292.  888.  502.  336.],-0.8714001774787903,0
4,expnormal5d_1,[1096. 1147. 1745. 1333.  845.],-1.1049338579177856,0
5,expnormal5d_1,[1134. 1314. 1473.  967.  594.  573.],-1.1056610345840454,0
6,expnormal5d_1,[1319. 1684. 1576.],-1.0917646884918213,0
7,expnormal5d_1,[1679. 1555.],-1.0908535718917847,0
8,expnormal5d_1,[109. 182. 362. 202. 124. 117.],-1.101724624633789,0
9,expnormal5d_1,[1256.  910.],-1.0916177034378052,0
10,expnormal5d_1,[ 629.  662.  934. 1052.  720.  560.],-1.1070739030838013,0
11,expnormal5d_1,[ 947. 1487. 1024.],-1.090130090713501,0
12,expnormal5d_1,[102. 128.  96.  88.  66.  65.  50.  30.],-1.1051006317138672,0
13,expnormal5d_1,[324. 341. 648. 353. 332. 249. 193. 131.],-1.106046199798584,0
14,expnormal5d_1,[ 404.  530. 1013. 1696. 1250.  816.],-1.1048957109451294,0
15,expnormal5d_1,[ 672.  794.  888. 1113.  651.  555.],-1.1070388555526733,0
16,expnormal5d_1,[1391.],-1.0978732109069824,0
17,expnormal5d_1,[ 24.  39.  78. 152. 157. 140.  97.  49.],-1.1044031381607056,0
18,expnormal5d_1,[521. 880. 883. 461.],-1.1036598682403564,0
19,expnormal5d_1,[ 220.  318.  376.  635. 1248.  944.  713.  506.  362.  283.],-1.096226692199707,0
20,expnormal5d_1,[307.],-1.0998624563217163,0
21,expnormal5d_1,[149. 227. 166.  84.  49.  36.  26.  25.  17.  10.],-1.1008059978485107,0
22,expnormal5d_1,[394. 478. 516. 961. 582. 409. 337. 207. 175.],-1.1077309846878052,0
