"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_con","pred_rate","pred_scale","sub_id","gam_shape","gam_scale","gamlin_shape","gamlin_scale"
"1",1,0,1,0.804901569629565,0.859285682649845,0.437058777496623,0.96155017773421,0.636823377328911,0.284004921261459,0,10.062864,29.435667,0.03397239,TRUE,11.2248656119508,0.0308103160887903,10.9920755309177,0.0319131398486132
"2",2,1,2,0.666544213488405,0.947087149329983,0.177210411611383,0.847781595848975,0.646764126238733,0.303753263361244,1,8.310232,29.070879,0.034398686,FALSE,8.55181548953285,0.0327521722595763,8.39632111769101,0.0338129344260186
"3",3,2,3,0.62400076213469,0.0687543671064578,0.784246900535434,0.227872810010491,0.987353474850867,0.395477011959505,0,10.130957,21.638382,0.04621418,TRUE,9.70135257105886,0.0485867558582297,9.94740752813617,0.0478139352021214
"4",4,3,4,0.97553656962805,0.39981217094894,0.110836757250093,0.226897532339684,0.0750028038608978,0.342944994985941,0,3.261139,19.34959,0.05168068,TRUE,3.32823051515525,0.0531137641368359,3.31615284436005,0.0531894514727313
"5",5,4,5,0.631291563132252,0.368697116189404,0.881950091189756,0.947341809496641,0.0208992896501192,0.143772074786382,0,6.8125544,24.968473,0.040050507,TRUE,6.66173216277244,0.04054514153458,6.64741841505597,0.0409506007199169
"6",6,5,6,0.193802370999585,0.296605710334137,0.944063081471991,0.395614203882719,0.163815162593164,0.114050198974381,0,5.4306293,20.737984,0.048220694,TRUE,5.22413687654097,0.0503498551249943,5.19482658051669,0.0500254256720065
"7",7,6,7,0.76093286552946,0.292392935749928,0.155627047970048,0.640281518337907,0.189158651579899,0.103417033476277,1,3.8446913,20.36819,0.049096163,FALSE,3.96764936490469,0.0488888936131883,3.86586601681035,0.0495416545596568
"8",8,7,8,0.0478067785013596,0.239923384491527,0.179060357734567,0.148889622088186,0.288486165027735,0.155309046195136,0,2.3105254,15.799164,0.06329449,TRUE,2.64729173750651,0.0599261685324993,2.56591844166863,0.0622801439669162
"9",9,8,9,0.0393970264408429,0.471414163483006,0.477817182371667,0.789867981085187,0.681056067940254,0.148555743367764,0,6.710956,23.771317,0.042067505,TRUE,6.78158890787689,0.0415810986450709,6.65729261465902,0.0423299558001259
"10",10,9,10,0.61159590894611,0.646765692209498,0.359260580060213,0.776823694220704,0.773693120583396,0.175950953043513,0,8.994864,26.695934,0.03745889,TRUE,8.98919967043133,0.0374340228760584,9.1047778792407,0.0369254698373931
