"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_con","pred_rate","pred_scale","sub_id","gam_shape","gam_scale","gamlin_shape","gamlin_scale"
"1",1,0,1,0.538346560847195,0.465954322422163,0.602450537624008,0.722021686342768,0.0733547324978845,0.100561593200145,0,4.7279835,20.242674,0.049400587,TRUE,4.48753995870887,0.0518516257975537,4.61860203075073,0.0498906532380587
"2",2,1,2,0.0637773295443577,0.607272789482544,0.09108764263403,0.574024208320499,0.93196055458154,0.271292896860336,0,3.9209862,19.984018,0.050039984,TRUE,3.78757910579245,0.053521951496831,3.83971295434234,0.0531041334601863
"3",3,2,3,0.62895239166348,0.699115375336728,0.702920439351094,0.999183992969283,0.988887503033868,0.274270924794085,1,7.8786864,25.880562,0.03863904,FALSE,9.07002849840114,0.034420866362739,9.3531119120828,0.0348645549550034
"4",4,3,4,0.540392395159773,0.109277003943018,0.759918024482686,0.377356179966398,0.498647928836756,0.171922949502865,0,3.955601,19.946226,0.050134797,TRUE,3.78113815066695,0.0536028177053118,3.78805568666386,0.0510425104278297
"5",5,4,5,0.239871991052717,0.415388497095505,0.491654298249227,0.552337940994223,0.33001117646867,0.300984498729097,0,3.762762,18.177336,0.055013563,TRUE,3.71850679007636,0.0558005176792659,3.68335545968848,0.0546050354725818
"6",6,5,6,0.617451399250983,0.0187361218670574,0.814797166540224,0.384351586891466,0.702419346574006,0.266778132268726,1,4.3258815,21.55043,0.046402786,FALSE,4.13375553493505,0.0495500441624099,4.1337588345008,0.0474799920769165
"7",7,6,7,0.337948823892329,0.0173851547974963,0.998451572806257,0.0598041387861379,0.753043528810698,0.16104090926846,0,3.5968702,20.021202,0.04994705,TRUE,3.40524991400809,0.0505191168742188,3.27883315942749,0.054445146934267
"8",8,7,8,0.0603700998432469,0.815531435743609,0.251472417922789,0.771749795885719,0.309829807969768,0.371532801208835,1,4.342596,19.003881,0.05262083,FALSE,4.3226096549164,0.0534519599915197,4.30670080470255,0.05401271457813
"9",9,8,9,0.61042773422978,0.347105139670174,0.772449867338615,0.100939532383638,0.510239440667866,0.10764884259552,1,3.6381412,18.057756,0.055377863,FALSE,3.4623241697958,0.0575636643945499,3.56629186982879,0.0565834092251855
"10",10,9,10,0.454912140671574,0.0224362041902531,0.209722956942688,0.635400249104038,0.791666736770995,0.292213821136441,1,3.8688054,21.65335,0.04618223,FALSE,3.6348469888291,0.0494336153461103,3.56785581642395,0.0488127648219256
"11",11,10,11,0.209201461309678,0.206454693794922,0.700122863189508,0.454602262266613,0.556110984358811,0.268341229052208,0,3.8285937,19.471235,0.05135781,TRUE,3.78112684018841,0.0524918430491544,3.68922919530447,0.0521185582374649
"12",12,11,12,0.708125522940972,0.433086583862885,0.0513228906665209,0.868005030913275,0.959925091778783,0.224478038328738,0,5.4536734,24.120478,0.041458547,TRUE,5.30742116437855,0.0427871962742306,5.48707661399909,0.0421384819874041
