,filename,architecture,min_val_loss,is_min
0,sinnormal5d_1,[ 982. 1458.],1.6169939041137695,0
1,sinnormal5d_1,[ 889. 1596. 1412.  948.  501.],1.6185599565505981,0
2,sinnormal5d_1,[254. 288. 349. 253. 206. 184.],1.6165565252304077,0
3,sinnormal5d_1,[ 594.  826. 1302. 1462. 1478. 1292.  888.  502.  336.],1.6209661960601807,0
4,sinnormal5d_1,[1096. 1147. 1745. 1333.  845.],1.6202541589736938,0
5,sinnormal5d_1,[1134. 1314. 1473.  967.  594.  573.],1.617819905281067,0
6,sinnormal5d_1,[1319. 1684. 1576.],1.6163437366485596,0
7,sinnormal5d_1,[1679. 1555.],1.6156392097473145,0
8,sinnormal5d_1,[109. 182. 362. 202. 124. 117.],1.617201328277588,0
9,sinnormal5d_1,[1256.  910.],1.6166681051254272,0
10,sinnormal5d_1,[ 629.  662.  934. 1052.  720.  560.],1.61984121799469,0
11,sinnormal5d_1,[ 947. 1487. 1024.],1.6190789937973022,0
12,sinnormal5d_1,[102. 128.  96.  88.  66.  65.  50.  30.],1.6152617931365967,0
13,sinnormal5d_1,[324. 341. 648. 353. 332. 249. 193. 131.],1.6182074546813965,0
14,sinnormal5d_1,[ 404.  530. 1013. 1696. 1250.  816.],1.6214416027069092,0
15,sinnormal5d_1,[ 672.  794.  888. 1113.  651.  555.],1.6165727376937866,0
16,sinnormal5d_1,[1391.],1.6167811155319214,0
17,sinnormal5d_1,[ 24.  39.  78. 152. 157. 140.  97.  49.],1.6152808666229248,0
18,sinnormal5d_1,[521. 880. 883. 461.],1.6173232793807983,0
19,sinnormal5d_1,[ 220.  318.  376.  635. 1248.  944.  713.  506.  362.  283.],1.6206101179122925,0
20,sinnormal5d_1,[307.],1.6166090965270996,0
21,sinnormal5d_1,[149. 227. 166.  84.  49.  36.  26.  25.  17.  10.],1.619545817375183,0
22,sinnormal5d_1,[394. 478. 516. 961. 582. 409. 337. 207. 175.],1.619859218597412,0
23,sinnormal5d_1,[1128. 1753.],1.6167594194412231,0
24,sinnormal5d_1,[412. 458.],1.6143678426742554,0
25,sinnormal5d_1,[341. 428. 612. 884. 644. 565.],1.6197799444198608,0
26,sinnormal5d_1,[1329.],1.615544080734253,0
27,sinnormal5d_1,[1414. 1589.  892.],1.6168594360351562,0
28,sinnormal5d_1,[ 964. 1024. 1047.  987.  788.  502.],1.6166448593139648,0
29,sinnormal5d_1,[1047.  664.  422.  253.  148.  132.  106.   83.   46.   42.],1.6162109375,0
30,sinnormal5d_1,[492. 710. 667. 338. 171.],1.616965889930725,0
31,sinnormal5d_1,[684. 723. 796. 670. 635. 444.],1.6185228824615479,0
32,sinnormal5d_1,[573. 908. 459.],1.6163209676742554,0
33,sinnormal5d_1,[184. 365. 284. 276. 182. 143.],1.6134527921676636,0
34,sinnormal5d_1,[294. 335. 420. 794. 623. 466. 239. 141.],1.6196919679641724,0
35,sinnormal5d_1,[ 750. 1285.],1.6162018775939941,0
36,sinnormal5d_1,[210. 353. 365. 269. 195. 156.],1.6163853406906128,0
37,sinnormal5d_1,[1224. 1551. 1566. 1671. 1563. 1096.  718.  425.  228.  214.],1.624547004699707,0
38,sinnormal5d_1,[ 844. 1394. 1603. 1435. 1409.],1.6188349723815918,0
39,sinnormal5d_1,[984. 528. 428. 403.],1.6152042150497437,0
40,sinnormal5d_1,[473. 537.],1.6150314807891846,0
41,sinnormal5d_1,[276. 354. 376. 492. 740. 562. 316. 171.  97.],1.6196963787078857,0
42,sinnormal5d_1,[103. 159. 253. 339. 364. 301. 246. 137.],1.6196287870407104,0
43,sinnormal5d_1,[1196. 1429. 1209.  869.  858.  690.  578.],1.6200628280639648,0
44,sinnormal5d_1,[ 499.  587. 1171. 1617. 1058.  774.  518.  264.  143.],1.6195794343948364,0
45,sinnormal5d_1,[115. 113.  96.  71.  52.  46.  43.  29.  16.  13.],1.6141961812973022,0
46,sinnormal5d_1,[1331.  979.  866.  739.  491.  470.  367.],1.6195652484893799,0
47,sinnormal5d_1,[ 943. 1215. 1468.  784.  638.  608.  513.  351.  268.  140.],1.6218822002410889,0
48,sinnormal5d_1,[1000. 1037. 1483. 1087.  794.],1.6143827438354492,0
49,sinnormal5d_1,[ 994. 1410. 1249.],1.6167118549346924,0
50,sinnormal5d_1,[685. 911. 853. 436. 336.],1.620358943939209,0
51,sinnormal5d_1,[666. 894. 919. 904. 887. 466.],1.618600845336914,0
52,sinnormal5d_1,[93. 91. 65. 43. 22.],1.6150752305984497,0
53,sinnormal5d_1,[680. 467. 307. 264. 248. 246. 177.],1.6176612377166748,0
