"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"1",1,0,1,0.193510547794251,0.835707580133347,0.357015193456196,0.130739397913591,0.761226056406276,0.294823923586813,0,0.42462444,0.08216652,TRUE,0.420428796862236,0.081204661033863,0.419589048179311,0.0795791751606533
"2",2,1,2,0.880749172401436,0.157430562631652,0.331198022881559,0.627860908091843,0.164484581691877,0.42327991867346,1,0.4025163,0.08833086,FALSE,0.405043887425391,0.0878800415959612,0.404253626304338,0.0900043003065773
"3",3,2,3,0.0653131350102108,0.599938607524436,0.324844379594556,0.107908531532091,0.263412114984199,0.253998552362826,1,0.39615583,0.057172652,FALSE,0.378975473707276,0.0589036539473148,0.376158926569033,0.0588059134916511
"4",4,3,4,0.953452233365345,0.716703581610887,0.603045183502971,0.174200720813881,0.00146913509808425,0.487164399005596,0,0.39421692,0.102812625,TRUE,0.403479018135382,0.103531701575282,0.393969261110587,0.0969374869546057
"5",5,4,5,0.361905844844732,0.220930972939705,0.324133570890008,0.313978978754291,0.777578122730909,0.362685134331365,0,0.41481417,0.075450785,TRUE,0.413481955477497,0.071877070135892,0.416415569135275,0.0759143307995589
"6",6,5,6,0.500298546348739,0.750437250286127,0.633593412456395,0.0719228667250589,0.638414719998177,0.540759704098147,0,0.4165403,0.097094275,TRUE,0.419345544166672,0.088603223687177,0.421446799095696,0.0940424875746725
"7",7,6,7,0.289715066675942,0.85153173982516,0.231998801118721,0.465834448392453,0.361528248342462,0.455523336756416,1,0.41037813,0.08157204,FALSE,0.403987832422425,0.0778309679264561,0.411382367415946,0.0814959088576311
"8",8,7,8,0.26625812016346,0.994025508662961,0.941360982580181,0.851800990456024,0.76861384543076,0.756116865335976,0,0.53315747,0.13544486,TRUE,0.486584333722726,0.175547309138409,0.4860251303684,0.159129359739289
"9",9,8,9,0.12499741167805,0.576230239832168,0.944656082033622,0.397476905582417,0.778500781689998,0.578395686859127,0,0.44445074,0.10344457,TRUE,0.446343657294039,0.106770751768564,0.446433009781593,0.104456696237043
"10",10,9,10,0.842161102349035,0.854285398245049,0.171152161835431,0.421198054865786,0.451958585712984,0.297993078494719,0,0.41559994,0.1059083,TRUE,0.419536878655,0.101477780879272,0.424219792313544,0.102918200969448
"11",11,10,11,0.656735355577174,0.366249563000017,0.54048179645585,0.425828532947542,0.747706223097237,0.378934452135314,0,0.44318354,0.095943145,TRUE,0.434403451872478,0.0930845603392549,0.438095661419607,0.104369687216967
"12",12,11,12,0.673050978246703,0.0798990621852794,0.667102152828093,0.807042996260596,0.962813219485259,0.532684261806755,0,0.50918305,0.12071784,TRUE,0.473806678959678,0.130033286835517,0.470053427254307,0.12998752001569
"13",13,12,13,0.603031808366006,0.328569793863651,0.077928472033463,0.0362389025358156,0.331030397247408,0.444195414691562,0,0.3857866,0.060939085,TRUE,0.37146032490942,0.0621313058050495,0.372005145858187,0.0607971958809467
"14",14,13,14,0.531760828312361,0.117516755554649,0.164770103281351,0.684340061688992,0.795326631617648,0.371151915005563,0,0.42512962,0.0904503,TRUE,0.43084721383774,0.0843103905086484,0.434040539959185,0.0880660743870934
"15",15,14,15,0.637422063654588,0.352478445390607,0.950500879969746,0.257069890687726,0.506370323214897,0.310940516856455,1,0.4138496,0.109190516,FALSE,0.420436121597835,0.102354723650629,0.425681807221494,0.1058307882221
"16",16,15,16,0.666667541434944,0.607402959646222,0.0187353145288714,0.00775369574857041,0.312501132855836,0.350944631572624,0,0.3914885,0.0676944,TRUE,0.377336410733671,0.0686031806511298,0.376325636668949,0.0652503147576009
"17",17,16,17,0.637060470408513,0.741144714053169,0.0770265868518158,0.709146352236016,0.670446052437716,0.248125150018613,0,0.43843853,0.106405556,TRUE,0.440003963402216,0.10132981702227,0.444077677165634,0.106102835674154
"18",18,17,18,0.890346735637608,0.982816340659839,0.948071451238936,0.728775487331083,0.629504569245102,0.52678694396504,0,0.5527078,0.15349378,TRUE,0.481991235508547,0.204781981105103,0.483026424859829,0.193172154647775
"19",19,18,19,0.426033606189955,0.131397271973601,0.758754605817096,0.763423479120488,0.378399895757577,0.44990075705625,0,0.4285748,0.09514331,TRUE,0.424355317484493,0.0931424011053733,0.429443951812173,0.0997666062649052
"20",20,19,20,0.612935581489296,0.323172548041676,0.337108046612899,0.852024077565278,0.290072330443546,0.412076772729747,0,0.42034435,0.09302367,TRUE,0.423537929397139,0.0901080787886145,0.424244009225304,0.0973118663581579
"21",21,20,21,0.663008308876084,0.856187926447891,0.957981101118515,0.0683324164400086,0.48156453566999,0.277532180495758,0,0.4197067,0.12219321,TRUE,0.425276786500346,0.120634259682576,0.428126348557936,0.115305622659139
"22",22,21,22,0.415983999925532,0.301975624925582,0.384656802625311,0.450706146742097,0.40905674732461,0.457339698907875,0,0.4141339,0.07027294,TRUE,0.398366977714499,0.0687972363108428,0.405938433810673,0.0778549358542064
"23",23,22,23,0.149237272770661,0.493396063044645,0.440235199981732,0.269877966069467,0.242933620600858,0.447281359525742,1,0.40006092,0.062262796,FALSE,0.3858340451816,0.0631940092755483,0.386609789641242,0.0660365922957169
"24",24,23,24,0.785990459395218,0.466994663272247,0.99714994135454,0.818648738792716,0.704552538459421,0.346871511595372,0,0.5588715,0.14398994,TRUE,0.480422349440192,0.171755018285566,0.478058037438322,0.168472551572395
"25",25,24,25,0.783107378963961,0.486638646995937,0.524222423840792,0.70463694836885,0.820236414359099,0.618135569041648,0,0.49985692,0.11778239,TRUE,0.465885158670821,0.122837552525748,0.464011791229729,0.133783591326734
"26",26,25,26,0.195769712328558,0.156692471905957,0.240244175013155,0.857956876603399,0.405141796166273,0.560017954873194,0,0.41150695,0.07814846,TRUE,0.415067178232024,0.077013519302968,0.415481894316815,0.0760662317947238
"27",27,26,27,0.764342738164576,0.428698789069135,0.249830525149436,0.973075670691649,0.857676644674482,0.390765552868196,1,0.51131535,0.12716904,FALSE,0.480058340606649,0.139126158542398,0.470684798022142,0.132096748170561
"28",28,27,28,0.284697787109869,0.305748765991296,0.89754557187402,0.762618837110336,0.357303039480867,0.417908878421393,0,0.4352149,0.09947753,TRUE,0.431554356959172,0.102530391353217,0.43448158174112,0.104594986942888
"29",29,28,29,0.252509389484603,0.206115444864399,0.676155420651272,0.307427945325775,0.00769948333452277,0.339907829523691,0,0.37918323,0.06820611,TRUE,0.377678425042187,0.0681638803832086,0.375573769846079,0.0661098223939236
"30",30,29,30,0.66441845373744,0.651604018581975,0.491489125392327,0.0205488246885226,0.953821029404305,0.261763095576564,1,0.43131495,0.103309534,FALSE,0.441451929046609,0.100046847417674,0.434750121854132,0.099373966834226
"31",31,30,31,0.721159979644971,0.212863725213981,0.277075135750581,0.55874203873811,0.651474168099763,0.268336364035925,0,0.4243929,0.090753295,TRUE,0.422829077133782,0.086231531614781,0.427955557032629,0.0938506872701968
"32",32,31,32,0.499918961662464,0.267397799582811,0.932274667846564,0.628498223826514,0.919630178474734,0.685412987802711,0,0.49165192,0.12211312,TRUE,0.466785762304425,0.127630857138722,0.467417938486656,0.130371982254162
"33",33,32,33,0.614956782268915,0.0598953029135443,0.873536755108264,0.885845013109929,0.883627056938217,0.388398702289278,0,0.5249715,0.12753862,TRUE,0.478062967096885,0.147772502628483,0.474444655461207,0.139762851772722
"34",34,33,34,0.0714597632458384,0.7423358123764,0.963483362344573,0.563126765870142,0.856616330845244,0.475872630738446,0,0.47377703,0.1144711,TRUE,0.466349266131986,0.125765841474744,0.464952030186106,0.120450582365205
"35",35,34,35,0.128128545976035,0.358090566413797,0.717112090359804,0.479635357666962,0.347377103655005,0.480371483021955,0,0.41166338,0.07693203,TRUE,0.406334546387691,0.0757431545164506,0.410069312657371,0.0800050872607192
"36",36,35,36,0.192373668105793,0.592804031648753,0.480272402099346,0.71892430222984,0.0278796152118913,0.283685771490504,0,0.4052957,0.08125383,TRUE,0.407303352659045,0.0794768659502589,0.403307962074908,0.0809876233456097
"37",37,36,37,0.160352435530815,0.0982581571866067,0.815601027772652,0.140832774985336,0.879323103398008,0.442390937305018,0,0.4145874,0.081053995,TRUE,0.425258003790519,0.085927799380425,0.421568147804642,0.0786586530716527
"38",38,37,38,0.29918433638731,0.589859888919333,0.439592805110854,0.388030348361399,0.235821824461615,0.510801902661984,0,0.40448892,0.07259973,TRUE,0.394522785419329,0.0700508567484584,0.398640084480774,0.0764691934864904
